"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)",omegaa
3.543689317E1,-1.860656738E0,6.016998291E-1,7.638244629E-1,2.099408010E0
3.543927354E1,-1.844772339E0,7.477111816E-1,6.984710693E-1,2.109530476E0
3.544168443E1,-1.830108643E0,8.851470947E-1,6.227111816E-1,2.126159034E0
3.544406480E1,-1.820953369E0,1.018936157E0,5.732421875E-1,2.163956716E0
3.544644518E1,-1.813003540E0,1.146606445E0,5.585784912E-1,2.216686290E0
3.544885606E1,-1.804458618E0,1.268783569E0,5.683593750E-1,2.277919013E0
3.545123644E1,-1.791015625E0,1.383621216E0,5.756835938E-1,2.335285044E0
3.545361681E1,-1.769638062E0,1.481979370E0,5.542907715E-1,2.373840766E0
3.545602770E1,-1.736648560E0,1.558944702E0,4.815979004E-1,2.382895999E0
3.545840807E1,-1.695114136E0,1.607818604E0,3.637084961E-1,2.364482283E0
3.546078844E1,-1.652343750E0,1.625534058E0,2.195434570E-1,2.328261190E0
3.546319933E1,-1.612655640E0,1.615142822E0,7.476806641E-2,2.283623176E0
3.546557970E1,-1.582107544E0,1.582153320E0,-5.412292480E-2,2.238124818E0
3.546796007E1,-1.559509277E0,1.527191162E0,-1.683502197E-1,2.189229049E0
3.547034044E1,-1.544845581E0,1.455093384E0,-2.758636475E-1,2.140080694E0
3.547275133E1,-1.531402588E0,1.368347168E0,-3.797149658E-1,2.088480623E0
3.547513170E1,-1.518569946E0,1.276107788E0,-4.847869873E-1,2.041941280E0
3.547751207E1,-1.507568359E0,1.175323486E0,-5.928955078E-1,2.001417682E0
3.547992296E1,-1.491088867E0,1.068420410E0,-7.108001709E-1,1.967258261E0
3.548230333E1,-1.473983765E0,9.572296143E-1,-8.451995850E-1,1.950199736E0
3.548468370E1,-1.453216553E0,8.344573975E-1,-9.972991943E-1,1.950067481E0
3.548709459E1,-1.426940918E0,6.933441162E-1,-1.164077759E0,1.967730539E0
3.548947496E1,-1.405563354E0,5.406188965E-1,-1.336944580E0,2.013777035E0
3.549185533E1,-1.387847900E0,3.799591064E-1,-1.490875244E0,2.072003791E0
3.549426622E1,-1.381744385E0,2.119750977E-1,-1.596572876E0,2.122073499E0
3.549664659E1,-1.399459839E0,4.338073730E-2,-1.629547119E0,2.148439793E0
3.549902696E1,-1.444046021E0,-1.349945068E-1,-1.578842163E0,2.143883160E0
3.550143785E1,-1.518569946E0,-3.292388916E-1,-1.437744141E0,2.116969802E0
3.550381822E1,-1.621810913E0,-5.454864502E-1,-1.212936401E0,2.097389048E0
3.550619859E1,-1.755584717E0,-7.782287598E-1,-9.032287598E-1,2.122154540E0
3.550860948E1,-1.903427124E0,-1.003646851E0,-5.159301758E-1,2.212809473E0
3.551098985E1,-2.042709351E0,-1.180801392E0,-8.404541016E-2,2.360935630E0
3.551337022E1,-2.145324707E0,-1.284042358E0,2.952880859E-1,2.517613539E0
3.551578111E1,-2.193588257E0,-1.315795898E0,5.310821533E-1,2.612507711E0
3.551816148E1,-2.202743530E0,-1.299316406E0,6.263732910E-1,2.632991774E0
3.552054186E1,-2.186264038E0,-1.243103027E0,6.324920654E-1,2.593280122E0
3.552295274E1,-2.154495239E0,-1.152084351E0,5.927886963E-1,2.514069714E0
3.552533311E1,-2.114181519E0,-1.032348633E0,5.402526855E-1,2.413996719E0
3.552771349E1,-2.064697266E0,-8.912506104E-1,4.834442139E-1,2.300221893E0
3.553012437E1,-2.012771606E0,-7.495269775E-1,4.290618896E-1,2.190236137E0
3.553250475E1,-1.960845947E0,-6.224670410E-1,3.612670898E-1,2.088754642E0
3.553488512E1,-1.910140991E0,-5.180053711E-1,2.763519287E-1,1.998333946E0
3.553729600E1,-1.860061646E0,-4.434814453E-1,1.688385010E-1,1.919638392E0
3.553967638E1,-1.807525635E0,-3.933868408E-1,4.238891602E-2,1.850324011E0
3.554205675E1,-1.759262085E0,-3.677368164E-1,-9.321594238E-2,1.799700714E0
3.554443712E1,-1.711608887E0,-3.573455811E-1,-2.221069336E-1,1.762564137E0
3.554684801E1,-1.670074463E0,-3.622283936E-1,-3.369598389E-1,1.741809419E0
3.554922838E1,-1.635253906E0,-3.720092773E-1,-4.310150146E-1,1.731536942E0
3.555160875E1,-1.604095459E0,-3.836059570E-1,-5.037231445E-1,1.724532626E0
3.555401964E1,-1.579055786E0,-3.964385986E-1,-5.599212646E-1,1.721654019E0
3.555640001E1,-1.557662964E0,-4.111022949E-1,-6.057434082E-1,1.721117103E0
3.555878038E1,-1.538742065E0,-4.312591553E-1,-6.509399414E-1,1.725524387E0
3.556119127E1,-1.525299072E0,-4.532470703E-1,-6.967620850E-1,1.737080185E0
3.556357164E1,-1.511245728E0,-4.703521729E-1,-7.468414307E-1,1.750104836E0
3.556595201E1,-1.494140625E0,-4.813537598E-1,-7.987670898E-1,1.761302505E0
3.556836290E1,-1.476425171E0,-4.819641113E-1,-8.464202881E-1,1.768770193E0
3.557074327E1,-1.461151123E0,-4.685363770E-1,-8.812255859E-1,1.769476610E0
3.557312364E1,-1.445877075E0,-4.434814453E-1,-8.965148926E-1,1.758116965E0
3.557553453E1,-1.436721802E0,-4.098815918E-1,-8.910064697E-1,1.739558848E0
3.557791490E1,-1.433059692E0,-3.701782227E-1,-8.598632812E-1,1.711740886E0
3.558029527E1,-1.442825317E0,-3.329162598E-1,-8.024291992E-1,1.684182518E0
3.558270616E1,-1.462982178E0,-2.956542969E-1,-7.108001709E-1,1.653168231E0
3.558508653E1,-1.496582031E0,-2.528839111E-1,-5.666351318E-1,1.620118336E0
3.558746690E1,-1.543014526E0,-1.960754395E-1,-3.516082764E-1,1.594668551E0
3.558987779E1,-1.591873169E0,-1.148223877E-1,-8.526611328E-2,1.598284917E0
3.559225816E1,-1.627914429E0,-6.698608398E-3,1.621246338E-1,1.635981252E0
3.559463853E1,-1.642578125E0,1.289062500E-1,3.423309326E-1,1.682816147E0
3.559704942E1,-1.636474609E0,2.895660400E-1,4.522857666E-1,1.722341445E0
3.559942979E1,-1.609588623E0,4.764862061E-1,5.072631836E-1,1.753605023E0
3.560181016E1,-1.568664551E0,6.847839355E-1,5.200958252E-1,1.788892724E0
3.560422105E1,-1.519195557E0,8.937072754E-1,4.999389648E-1,1.832104474E0
3.560660142E1,-1.466659546E0,1.094070435E0,4.510650635E-1,1.884553006E0
3.560898180E1,-1.411071777E0,1.268783569E0,3.795928955E-1,1.935206985E0
3.561139269E1,-1.353637695E0,1.422103882E0,2.922363281E-1,1.984972678E0
3.561377306E1,-1.298049927E0,1.544281006E0,1.945037842E-1,2.026713882E0
3.561615343E1,-1.241851807E0,1.642639160E0,9.370422363E-2,2.061368429E0
3.561856432E1,-1.185653687E0,1.715332031E0,-3.662109375E-4,2.085219119E0
3.562094469E1,-1.131286621E0,1.764801025E0,-8.404541016E-2,2.097950359E0
3.562335558E1,-1.079360962E0,1.795959473E0,-1.488037109E-1,2.100626825E0
3.562576646E1,-1.027435303E0,1.806335449E0,-1.964569092E-1,2.087358707E0
3.562814684E1,-9.810028076E-1,1.795959473E0,-2.361602783E-1,2.060002091E0
3.563052721E1,-9.358062744E-1,1.767868042E0,-2.740325928E-1,2.018956329E0
3.563290758E1,-8.954772949E-1,1.716552734E0,-3.210754395E-1,1.962529570E0
3.563531847E1,-8.533325195E-1,1.649963379E0,-3.778839111E-1,1.895613830E0
3.563769884E1,-8.148498535E-1,1.572387695E0,-4.359130859E-1,1.823843076E0
3.564007921E1,-7.775878906E-1,1.492355347E0,-4.878387451E-1,1.752071360E0
3.564249010E1,-7.391052246E-1,1.412948608E0,-5.238800049E-1,1.678436940E0
3.564487047E1,-7.097778320E-1,1.330474854E0,-5.458679199E-1,1.603720578E0
3.564725084E1,-6.822967529E-1,1.237014771E0,-5.513610840E-1,1.516487206E0
3.564966173E1,-6.609191895E-1,1.127670288E0,-5.513610840E-1,1.418609706E0
3.565204210E1,-6.486968994E-1,9.957275391E-1,-5.507507324E-1,1.309811959E0
3.565442247E1,-6.450347900E-1,8.460540771E-1,-5.519714355E-1,1.198561574E0
3.565683336E1,-6.480865479E-1,6.695098877E-1,-5.483093262E-1,1.081158074E0
3.565921373E1,-6.627502441E-1,4.795379639E-1,-5.269317627E-1,9.730630131E-1
3.566159410E1,-6.939086914E-1,2.736816406E-1,-4.719543457E-1,8.826957669E-1
3.566400499E1,-7.372741699E-1,6.231689453E-2,-3.766632080E-1,8.302600612E-1
3.566638536E1,-7.965240479E-1,-1.417083740E-1,-2.239379883E-1,8.394522289E-1
3.566876573E1,-8.728942871E-1,-3.310852051E-1,2.345275879E-2,9.338693064E-1
3.567117662E1,-9.474182129E-1,-4.825744629E-1,3.191223145E-1,1.110098389E0
3.567355699E1,-1.005447388E0,-5.852050781E-1,6.214904785E-1,1.318954073E0
3.567593736E1,-1.024993896E0,-6.334533691E-1,8.261413574E-1,1.460953525E0
3.567834825E1,-1.012161255E0,-6.273498535E-1,9.819030762E-1,1.543428617E0
3.568072862E1,-9.785614014E-1,-5.931396484E-1,1.084533691E0,1.576581868E0
3.568310899E1,-9.309082031E-1,-5.497741699E-1,1.134628296E0,1.567234217E0
3.568551988E1,-8.747100830E-1,-5.070037842E-1,1.165161133E0,1.542650651E0
3.568790025E1,-8.227996826E-1,-4.709777832E-1,1.212219238E0,1.538926532E0
3.569028062E1,-7.763671875E-1,-4.453125000E-1,1.273300171E0,1.556387663E0
3.569269151E1,-7.378845215E-1,-4.434814453E-1,1.342926025E0,1.595180137E0
3.569507188E1,-7.024536133E-1,-4.679107666E-1,1.397308350E0,1.632437499E0
3.569745226E1,-6.615295410E-1,-5.088500977E-1,1.411956787E0,1.640174297E0
3.569986314E1,-6.138763428E-1,-5.687103271E-1,1.366760254E0,1.602594519E0
3.570224352E1,-5.631713867E-1,-6.438446045E-1,1.274520874E0,1.534959721E0
3.570462389E1,-5.112457275E-1,-7.269134521E-1,1.148681641E0,1.452323956E0
3.570700426E1,-4.587097168E-1,-8.136596680E-1,1.008789062E0,1.374813454E0
3.570941515E1,-4.098358154E-1,-8.973541260E-1,8.627929688E-1,1.310580608E0
3.571179552E1,-3.591461182E-1,-9.804382324E-1,7.167968750E-1,1.266508121E0
3.571417589E1,-3.108825684E-1,-1.061676025E0,5.732421875E-1,1.245957688E0
3.571658678E1,-2.638397217E-1,-1.138031006E0,4.253997803E-1,1.243258196E0
3.571896715E1,-2.162017822E-1,-1.211959839E0,2.751312256E-1,1.261462268E0
3.572134752E1,-1.679382324E-1,-1.283432007E0,1.163024902E-1,1.299587333E0
3.572375841E1,-1.215057373E-1,-1.355514526E0,-5.166625977E-2,1.361929762E0
3.572613878E1,-7.508850098E-2,-1.423919678E0,-2.269897461E-1,1.443852443E0
3.572851915E1,-2.989196777E-2,-1.488067627E0,-4.120941162E-1,1.544364061E0
3.573093004E1,1.531982422E-2,-1.546707153E0,-6.038970947E-1,1.660490715E0
3.573331041E1,5.990600586E-2,-1.596191406E0,-8.054962158E-1,1.788921432E0
3.573569078E1,1.020507812E-1,-1.637115479E0,-1.011352539E0,1.927017231E0
3.573810167E1,1.435852051E-1,-1.668884277E0,-1.222717285E0,2.073844016E0
3.574048204E1,1.863555908E-1,-1.690872192E0,-1.433456421E0,2.224539163E0
3.574286241E1,2.236175537E-1,-1.700042725E0,-1.643600464E0,2.375199478E0
3.574524278E1,2.566070557E-1,-1.696380615E0,-1.850692749E0,2.523612099E0
3.574765367E1,2.871398926E-1,-1.680496216E0,-2.048614502E0,2.665208852E0
3.575003404E1,3.091430664E-1,-1.649948120E0,-2.224533081E0,2.786834344E0
3.575244493E1,3.231964111E-1,-1.613906860E0,-2.376037598E0,2.890450819E0
3.575482530E1,3.262481689E-1,-1.563812256E0,-2.484771729E0,2.953986659E0
3.575720567E1,3.170776367E-1,-1.502731323E0,-2.526306152E0,2.956511869E0
3.575961656E1,2.883605957E-1,-1.420257568E0,-2.437728882E0,2.835984043E0
3.576199693E1,2.242279053E-1,-1.284652710E0,-2.068161011E0,2.444974582E0
3.576437730E1,1.215972900E-1,-1.000595093E0,-1.133529663E0,1.516860553E0
3.576678819E1,4.035949707E-2,-4.642486572E-1,3.233947754E-1,5.672211963E-1
3.576916856E1,6.478881836E-2,2.113647461E-1,1.582397461E0,1.597765431E0
3.577154894E1,1.686401367E-1,7.599182129E-1,2.030166626E0,2.174279585E0
3.577395982E1,2.950897217E-1,1.141723633E0,1.907989502E0,2.242996821E0
3.577634020E1,4.129943848E-1,1.423934937E0,1.602554321E0,2.183193857E0
3.577872057E1,5.095062256E-1,1.637756348E0,1.317276001E0,2.162650807E0
3.578113145E1,5.876922607E-1,1.805740356E0,1.124847412E0,2.207116247E0
3.578351183E1,6.426696777E-1,1.937683105E0,1.027114868E0,2.285301968E0
3.578589220E1,6.866607666E-1,2.037261963E0,9.971771240E-1,2.369873737E0
3.578830308E1,7.251434326E-1,2.119110107E0,9.971771240E-1,2.451697955E0
3.579068346E1,7.599639893E-1,2.177749634E0,9.910736084E-1,2.510451280E0
3.579306383E1,8.008880615E-1,2.210739136E0,9.507598877E-1,2.536283418E0
3.579544420E1,8.497619629E-1,2.211959839E0,8.609466553E-1,2.521128887E0
3.579785509E1,9.096374512E-1,2.172256470E0,7.247314453E-1,2.464015854E0
3.580023546E1,9.762115479E-1,2.101394653E0,5.585784912E-1,2.383455140E0
3.580261583E1,1.042190552E0,2.008544922E0,3.985290527E-1,2.297659517E0
3.580502672E1,1.097778320E0,1.920578003E0,2.714691162E-1,2.228773786E0
3.580740709E1,1.143585205E0,1.846054077E0,1.792297363E-1,2.178950682E0
3.580978746E1,1.180847168E0,1.783752441E0,1.144714355E-1,2.142259675E0
3.581219835E1,1.213226318E0,1.722656250E0,6.805419922E-2,2.108101997E0
3.581457872E1,1.243774414E0,1.655456543E0,2.955627441E-2,2.070841552E0
3.581695909E1,1.276153564E0,1.572387695E0,-1.686096191E-2,2.025155618E0
3.581936998E1,1.307296753E0,1.476470947E0,-8.160400391E-2,1.973740224E0
3.582175035E1,1.342742920E0,1.366531372E0,-1.714019775E-1,1.923472167E0
3.582413072E1,1.389770508E0,1.240066528E0,-3.009033203E-1,1.886735240E0
3.582654161E1,1.442916870E0,1.097732544E0,-4.890594482E-1,1.877819207E0
3.582892198E1,1.514389038E0,9.279174805E-1,-7.376708984E-1,1.923164934E0
3.583130235E1,1.595016479E0,7.312164307E-1,-1.043731689E0,2.041600078E0
3.583371324E1,1.677490234E0,5.125274658E-1,-1.377273560E0,2.230143571E0
3.583609361E1,1.744079590E0,2.767181396E-1,-1.669860840E0,2.430395394E0
3.583847398E1,1.758743286E0,2.810668945E-2,-1.820144653E0,2.531184405E0
3.584088487E1,1.693984985E0,-2.534942627E-1,-1.740127563E0,2.441697854E0
3.584326524E1,1.514389038E0,-6.108551025E-1,-1.341217041E0,2.113144876E0
3.584564561E1,1.208343506E0,-1.065338135E0,-5.739746094E-1,1.710112927E0
3.584805650E1,8.723602295E-1,-1.507003784E0,3.850860596E-1,1.783357521E0
3.585043687E1,6.481781006E-1,-1.799621582E0,1.204269409E0,2.260318008E0
3.585281725E1,5.663146973E-1,-1.963317871E0,1.697235107E0,2.656301265E0
3.585522813E1,5.815887451E-1,-2.076950073E0,1.857284546E0,2.846308655E0
3.585760850E1,6.383972168E-1,-2.178359985E0,1.814529419E0,2.906083317E0
3.585998888E1,7.092590332E-1,-2.266937256E0,1.688690186E0,2.914400014E0
3.586236925E1,7.789001465E-1,-2.333511353E0,1.535354614E0,2.899874905E0
3.586478014E1,8.491516113E-1,-2.383605957E0,1.369812012E0,2.877328755E0
3.586716051E1,9.163360596E-1,-2.412307739E0,1.201217651E0,2.846370364E0
3.586957140E1,9.835357666E-1,-2.430038452E0,1.035675049E0,2.818696913E0
3.587195177E1,1.046463013E0,-2.437362671E0,8.817291260E-1,2.795222331E0
3.587433214E1,1.108154297E0,-2.436752319E0,7.375640869E-1,2.776647006E0
3.587671251E1,1.172302246E0,-2.433074951E0,5.964508057E-1,2.765845230E0
3.587912340E1,1.240097046E0,-2.433074951E0,4.443511963E-1,2.766792798E0
3.588150377E1,1.312194824E0,-2.437973022E0,2.684020996E-1,2.781655515E0
3.588388414E1,1.394042969E0,-2.451400757E0,7.354736328E-2,2.821015896E0
3.588629503E1,1.475891113E0,-2.470352173E0,-1.237640381E-1,2.880314562E0
3.588867540E1,1.549209595E0,-2.483795166E0,-2.935791016E-1,2.942019287E0
3.589105577E1,1.611511230E0,-2.486236572E0,-4.224700928E-1,2.992794968E0
3.589346666E1,1.659164429E0,-2.474014282E0,-5.116577148E-1,3.022476946E0
3.589584703E1,1.695816040E0,-2.452026367E0,-5.684661865E-1,3.035025396E0
3.589822740E1,1.727584839E0,-2.420257568E0,-5.959625244E-1,3.032716176E0
3.590063829E1,1.749572754E0,-2.380554199E0,-6.063385010E-1,3.015906082E0
3.590301866E1,1.766677856E0,-2.338394165E0,-6.032867432E-1,2.992188633E0
3.590539903E1,1.781326294E0,-2.287078857E0,-5.928955078E-1,2.958948825E0
3.590780992E1,1.791717529E0,-2.228439331E0,-5.727539062E-1,2.916203113E0
3.591022081E1,1.795394897E0,-2.161849976E0,-5.428161621E-1,2.862112426E0
3.591260118E1,1.793548584E0,-2.089767456E0,-5.025024414E-1,2.799366580E0
3.591501207E1,1.779510498E0,-2.007919312E0,-4.505615234E-1,2.720552014E0
3.591739244E1,1.747741699E0,-1.917510986E0,-3.809356689E-1,2.622319853E0
3.591977281E1,1.697036743E0,-1.808776855E0,-2.862396240E-1,2.496705938E0
3.592218370E1,1.634109497E0,-1.659103394E0,-1.561279297E-1,2.333948125E0
3.592456407E1,1.571807861E0,-1.450195312E0,3.811645508E-2,2.138948167E0
3.592694444E1,1.518051147E0,-1.184463501E0,3.142242432E-1,1.950940785E0
3.592935533E1,1.482009888E0,-8.845367432E-1,6.080474854E-1,1.829885325E0
3.593173570E1,1.465515137E0,-5.968017578E-1,8.188018799E-1,1.781668733E0
3.593411607E1,1.467346191E0,-3.426818848E-1,9.159393311E-1,1.763371934E0
3.593652696E1,1.483230591E0,-1.184844971E-1,9.189910889E-1,1.748872832E0
3.593890733E1,1.508880615E0,8.308410645E-2,8.664550781E-1,1.741943766E0
3.594128770E1,1.538208008E0,2.657318115E-1,7.907104492E-1,1.749834359E0
3.594369859E1,1.571807861E0,4.318847656E-1,7.112884521E-1,1.778492526E0
3.594607896E1,1.604797363E0,5.870513916E-1,6.355438232E-1,1.823162051E0
3.594845934E1,1.639617920E0,7.348785400E-1,5.701751709E-1,1.885071117E0
3.595087022E1,1.675048828E0,8.778228760E-1,5.103149414E-1,1.958770767E0
3.595325060E1,1.709259033E0,1.011596680E0,4.535064697E-1,2.037292910E0
3.595563097E1,1.745910645E0,1.133163452E0,3.991394043E-1,2.119333776E0
3.595801134E1,1.783172607E0,1.247406006E0,3.447723389E-1,2.203314380E0
3.596042223E1,1.820434570E0,1.344528198E0,2.879638672E-1,2.281372677E0
3.596280260E1,1.858306885E0,1.430664062E0,2.311553955E-1,2.356594355E0
3.596518297E1,1.901062012E0,1.507019043E0,1.737213135E-1,2.432143553E0
3.596759386E1,1.942611694E0,1.573608398E0,1.211853027E-1,2.502932173E0
3.596997423E1,1.984146118E0,1.631637573E0,7.598876953E-2,2.569990522E0
3.597235460E1,2.024459839E0,1.681732178E0,4.055786133E-2,2.632167490E0
3.597476549E1,2.058670044E0,1.714721680E0,8.789062500E-3,2.679266697E0
3.597714586E1,2.081878662E0,1.723876953E0,-2.113342285E-2,2.703038500E0
3.597952623E1,2.094100952E0,1.705551147E0,-4.251098633E-2,2.701105459E0
3.598193712E1,2.089828491E0,1.657302856E0,-5.166625977E-2,2.667715368E0
3.598431749E1,2.070892334E0,1.574829102E0,-4.495239258E-2,2.602057354E0
3.598669786E1,2.034240723E0,1.453262329E0,-2.418518066E-2,2.500138324E0
3.598910875E1,1.983535767E0,1.294433594E0,1.464843750E-3,2.368538497E0
3.599148912E1,1.919403076E0,1.102005005E0,3.079223633E-2,2.213474952E0
3.599386949E1,1.838150024E0,8.820953369E-1,9.004211426E-2,2.040832006E0
3.599628038E1,1.711700439E0,6.237030029E-1,2.665863037E-1,1.841193115E0
3.599866075E1,1.516830444E0,3.188781738E-1,6.312713623E-1,1.673607307E0
3.600104112E1,1.255386353E0,-2.565002441E-2,1.201812744E0,1.738104338E0
3.600345201E1,1.040969849E0,-3.023681641E-1,1.667312622E0,1.988712174E0
3.600583238E1,9.163360596E-1,-4.685363770E-1,1.900665283E0,2.161417736E0
3.600821275E1,8.668670654E-1,-5.534362793E-1,1.930587769E0,2.187445852E0
3.601062364E1,8.680877686E-1,-5.723724365E-1,1.836517334E0,2.110446042E0
3.601300401E1,8.864135742E-1,-5.601501465E-1,1.716171265E0,2.011154151E0
3.601538438E1,9.059600830E-1,-5.345001221E-1,1.623931885E0,1.934840774E0
3.601779527E1,9.200134277E-1,-5.027313232E-1,1.569564819E0,1.887510851E0
3.602017564E1,9.377288818E-1,-4.721984863E-1,1.546966553E0,1.869602199E0
3.602255602E1,9.468841553E-1,-4.489746094E-1,1.543304443E0,1.865464127E0
3.602496690E1,9.584960938E-1,-4.453125000E-1,1.540863037E0,1.868495888E0
3.602734728E1,9.743804932E-1,-4.544677734E-1,1.506027222E0,1.850425977E0
3.602972765E1,1.001861572E0,-4.898986816E-1,1.420516968E0,1.805988866E0
3.603210802E1,1.033630371E0,-5.491638184E-1,1.287948608E0,1.740340272E0
3.603451891E1,1.065399170E0,-6.304016113E-1,1.133407593E0,1.678420196E0
3.603689928E1,1.094100952E0,-7.208099365E-1,9.776306152E-1,1.634743245E0
3.603927965E1,1.115493774E0,-8.130493164E-1,8.352966309E-1,1.613411297E0
3.604169054E1,1.132598877E0,-9.089660645E-1,7.033538818E-1,1.613600386E0
3.604407091E1,1.144195557E0,-1.005477905E0,5.805664062E-1,1.630100194E0
3.604645128E1,1.153976440E0,-1.102615356E0,4.590148926E-1,1.660757936E0
3.604886217E1,1.161911011E0,-1.197296143E0,3.331604004E-1,1.701338033E0
3.605124254E1,1.171081543E0,-1.294418335E0,1.957244873E-1,1.756490501E0
3.605362291E1,1.183898926E0,-1.388504028E0,4.177856445E-2,1.825186443E0
3.605603380E1,1.198562622E0,-1.481964111E0,-1.316986084E-1,1.910527286E0
3.605841417E1,1.215667725E0,-1.572372437E0,-3.247375488E-1,2.013866324E0
3.606079454E1,1.238281250E0,-1.656661987E0,-5.403747559E-1,2.137726426E0
3.606320543E1,1.263931274E0,-1.734863281E0,-7.694396973E-1,2.280199623E0
3.606558580E1,1.291427612E0,-1.803878784E0,-1.008300781E0,2.436890316E0
3.606796617E1,1.314636230E0,-1.861923218E0,-1.248367310E0,2.598739584E0
3.607037706E1,1.339065552E0,-1.908340454E0,-1.479278564E0,2.761000708E0
3.607275743E1,1.353118896E0,-1.938888550E0,-1.696136475E0,2.909827915E0
3.607513780E1,1.361068726E0,-1.956604004E0,-1.896499634E0,3.045901864E0
3.607754869E1,1.357391357E0,-1.965164185E0,-2.075485229E0,3.164177698E0
3.607992906E1,1.343963623E0,-1.965759277E0,-2.228210449E0,3.261191433E0
3.608230943E1,1.314636230E0,-1.962722778E0,-2.341827393E0,3.326365082E0
3.608472032E1,1.263931274E0,-1.959655762E0,-2.388259888E0,3.337897282E0
3.608710069E1,1.175964355E0,-1.967605591E0,-2.322891235E0,3.263462520E0
3.608948106E1,1.028747559E0,-1.992034912E0,-2.032730103E0,3.026304066E0
3.609189195E1,7.831726074E-1,-2.015853882E0,-1.314346313E0,2.530717771E0
3.609427232E1,4.869079590E-1,-1.952941895E0,-1.811828613E-1,2.020863339E0
3.609665270E1,2.694396973E-1,-1.722030640E0,8.383483887E-1,1.934118739E0
3.609906358E1,1.839141846E-1,-1.347564697E0,1.394866943E0,1.948180903E0
3.610144395E1,1.784210205E-1,-9.010162354E-1,1.586059570E0,1.832825490E0
3.610382433E1,1.979675293E-1,-4.593658447E-1,1.600723267E0,1.677057870E0
3.610623521E1,2.217864990E-1,-7.450866699E-2,1.573226929E0,1.590529397E0
3.610861558E1,2.395019531E-1,2.357940674E-1,1.550628662E0,1.586634575E0
3.611099596E1,2.566070557E-1,4.777069092E-1,1.523757935E0,1.617371112E0
3.611340684E1,2.743225098E-1,6.579132080E-1,1.474273682E0,1.637554737E0
3.611578722E1,2.938690186E-1,7.922973633E-1,1.393020630E0,1.629294506E0
3.611816759E1,3.195343018E-1,8.924865723E-1,1.275131226E0,1.588897131E0
3.612054796E1,3.488464355E-1,9.645690918E-1,1.123016357E0,1.520938233E0
3.612295885E1,3.793945312E-1,1.012222290E0,9.458618164E-1,1.436380434E0
3.612533922E1,4.111480713E-1,1.040924072E0,7.619934082E-1,1.353957021E0
3.612771959E1,4.368133545E-1,1.048248291E0,5.933990479E-1,1.281309025E0
3.613013048E1,4.569702148E-1,1.045806885E0,4.528961182E-1,1.227863474E0
3.613251085E1,4.722442627E-1,1.034210205E0,3.435516357E-1,1.187700770E0
3.613489122E1,4.801788330E-1,1.017105103E0,2.592468262E-1,1.154245822E0
3.613730211E1,4.838562012E-1,9.951171875E-1,1.914367676E-1,1.122952838E0
3.613968248E1,4.881286621E-1,9.657897949E-1,1.291351318E-1,1.089814388E0
3.614206285E1,4.887390137E-1,9.254760742E-1,6.864929199E-2,1.048849137E0
3.614447374E1,4.899597168E-1,8.772125244E-1,8.544921875E-4,1.004770156E0
3.614685411E1,4.911804199E-1,8.185729980E-1,-8.099365234E-2,9.580605042E-1
3.614923448E1,4.930114746E-1,7.586975098E-1,-1.842346191E-1,9.233767488E-1
3.615164537E1,4.960632324E-1,6.994476318E-1,-3.070220947E-1,9.108063937E-1
3.615402574E1,5.015563965E-1,6.414184570E-1,-4.572906494E-1,9.338582301E-1
3.615640611E1,5.113372803E-1,5.876617432E-1,-6.381072998E-1,1.006972226E0
3.615881700E1,5.217285156E-1,5.430603027E-1,-8.488616943E-1,1.134760465E0
3.616119737E1,5.314941406E-1,5.045776367E-1,-1.091384888E0,1.314612333E0
3.616357774E1,5.382232666E-1,4.801483154E-1,-1.357711792E0,1.537403005E0
3.616598863E1,5.375976562E-1,4.685516357E-1,-1.636886597E0,1.785483017E0
3.616836900E1,5.247802734E-1,4.648742676E-1,-1.899551392E0,2.024795770E0
3.617074937E1,4.917907715E-1,4.557037354E-1,-2.105422974E0,2.209599501E0
3.617316026E1,4.276580811E-1,4.214935303E-1,-2.201934814E0,2.282337652E0
3.617554063E1,3.213500977E-1,3.506469727E-1,-2.136581421E0,2.188880845E0
3.617792100E1,1.435852051E-1,2.260284424E-1,-1.820755005E0,1.840340826E0
3.618033189E1,-1.306762695E-1,5.253601074E-2,-1.110931396E0,1.119823597E0
3.618271226E1,-4.727630615E-1,-7.511901855E-2,5.126953125E-3,4.787212811E-1
3.618509264E1,-7.262725830E-1,-5.374145508E-2,1.031387329E0,1.262584584E0
3.618750353E1,-8.350067139E-1,6.109619141E-2,1.545135498E0,1.757388023E0
3.618988390E1,-8.588256836E-1,1.967010498E-1,1.669754028E0,1.887948986E0
3.619226427E1,-8.527221680E-1,3.225402832E-1,1.630661011E0,1.868213762E0
3.619467516E1,-8.356170654E-1,4.355621338E-1,1.526809692E0,1.794190093E0
3.619708604E1,-8.148498535E-1,5.351257324E-1,1.388748169E0,1.696750220E0
3.619946642E1,-7.891998291E-1,6.194305420E-1,1.232360840E0,1.589101572E0
3.620184679E1,-7.592620850E-1,6.890563965E-1,1.070480347E0,1.482297475E0
3.620425768E1,-7.330017090E-1,7.458801270E-1,9.110412598E-1,1.386948033E0
3.620663805E1,-7.030639648E-1,7.898559570E-1,7.516021729E-1,1.297334651E0
3.620901842E1,-6.725158691E-1,8.185729980E-1,5.885009766E-1,1.211888092E0
