"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)",omegaa
6.955261230E-1,-6.527709961E-2,1.568603516E-2,-1.191711426E-2,6.818481535E-2
6.979370120E-1,-6.037902832E-2,1.446533203E-2,-1.007080078E-2,6.289907726E-2
7.003173830E-1,-5.732727051E-2,1.324462891E-2,-1.007080078E-2,5.969302444E-2
7.026977540E-1,-5.427551270E-2,1.202392578E-2,-1.007080078E-2,5.649625738E-2
7.050781250E-1,-5.366516113E-2,1.141357422E-2,-8.850097656E-3,5.557466531E-2
7.074890140E-1,-5.122375488E-2,1.202392578E-2,-1.007080078E-2,5.357115720E-2
7.098693850E-1,-4.817199707E-2,1.324462891E-2,-8.239746094E-3,5.063452293E-2
7.122497560E-1,-4.695129395E-2,1.690673828E-2,-8.850097656E-3,5.068121971E-2
7.146606450E-1,-4.632568359E-2,2.056884766E-2,-7.019042969E-3,5.117043500E-2
7.170410160E-1,-4.632568359E-2,2.789306641E-2,-7.644653320E-3,5.461257033E-2
7.194213870E-1,-4.510498047E-2,3.462219238E-2,-9.475708008E-3,5.764498687E-2
7.218322750E-1,-4.756164551E-2,4.194641113E-2,-1.069641113E-2,6.431193312E-2
7.242126470E-1,-4.817199707E-2,4.928588867E-2,-1.373291016E-2,7.027256182E-2
7.265930180E-1,-5.061340332E-2,5.477905273E-2,-1.373291016E-2,7.583570423E-2
7.290039060E-1,-5.183410645E-2,6.088256836E-2,-1.435852051E-2,8.123809963E-2
7.313842770E-1,-5.305480957E-2,6.088256836E-2,-1.435852051E-2,8.202235707E-2
7.337646490E-1,-5.427551270E-2,6.088256836E-2,-1.495361328E-2,8.292242736E-2
7.361755370E-1,-5.610656738E-2,5.722045898E-2,-1.557922363E-2,8.163847156E-2
7.385559080E-1,-5.549621582E-2,5.355834961E-2,-1.557922363E-2,7.868315571E-2
7.409362790E-1,-5.549621582E-2,4.806518555E-2,-1.557922363E-2,7.505201024E-2
7.433471680E-1,-5.488586426E-2,4.377746582E-2,-1.557922363E-2,7.191409332E-2
7.457275390E-1,-5.305480957E-2,3.828430176E-2,-1.435852051E-2,6.698259245E-2
7.481079100E-1,-5.000305176E-2,3.401184082E-2,-1.495361328E-2,6.229543363E-2
7.504882810E-1,-4.817199707E-2,3.157043457E-2,-1.191711426E-2,5.881539979E-2
7.528991700E-1,-4.388427734E-2,2.912902832E-2,-1.069641113E-2,5.374703062E-2
7.552795410E-1,-4.144287109E-2,3.218078613E-2,-5.798339844E-3,5.278953784E-2
7.576904300E-1,-3.839111328E-2,3.828430176E-2,-9.155273438E-4,5.422548783E-2
7.601013180E-1,-3.717041016E-2,4.623413086E-2,1.525878906E-3,5.934275486E-2
7.624816900E-1,-3.717041016E-2,4.989624023E-2,-9.155273438E-4,6.222629967E-2
7.648620610E-1,-3.533935547E-2,5.355834961E-2,-3.982543945E-3,6.429018210E-2
7.672729490E-1,-3.472900391E-2,5.661010742E-2,-7.644653320E-3,6.685243974E-2
7.696533200E-1,-3.289794922E-2,5.538940430E-2,-1.069641113E-2,6.530447444E-2
7.720336910E-1,-3.167724609E-2,5.233764648E-2,-1.129150391E-2,6.221073235E-2
7.744445800E-1,-2.862548828E-2,4.928588867E-2,-1.129150391E-2,5.810348924E-2
7.768249510E-1,-2.555847168E-2,4.377746582E-2,-1.191711426E-2,5.207417403E-2
7.792053220E-1,-2.128601074E-2,3.828430176E-2,-1.191711426E-2,4.539603096E-2
7.816162110E-1,-1.701354980E-2,3.340148926E-2,-1.251220703E-2,3.951804254E-2
7.839965820E-1,-1.335144043E-2,3.034973145E-2,-1.069641113E-2,3.483935090E-2
7.863769530E-1,-9.674072266E-3,2.545166016E-2,-7.644653320E-3,2.828100782E-2
7.887573240E-1,-4.791259766E-3,2.607727051E-2,-3.982543945E-3,2.681120780E-2
7.911682130E-1,-1.144409180E-3,2.973937988E-2,3.051757812E-4,2.976295551E-2
7.935485840E-1,2.517700195E-3,3.034973145E-2,3.051757812E-4,3.045551092E-2
7.959289550E-1,5.584716797E-3,3.218078613E-2,-2.136230469E-3,3.273156792E-2
7.983398440E-1,6.805419922E-3,3.462219238E-2,-5.798339844E-3,3.575794584E-2
8.007202150E-1,7.415771484E-3,3.462219238E-2,-8.239746094E-3,3.635358700E-2
8.031005860E-1,9.857177734E-3,3.401184082E-2,-1.007080078E-2,3.681562572E-2
8.055114750E-1,1.107788086E-2,3.340148926E-2,-7.019042969E-3,3.588378315E-2
8.078918460E-1,1.412963867E-2,3.157043457E-2,-5.798339844E-3,3.507078233E-2
8.102722170E-1,1.658630371E-2,2.912902832E-2,-5.798339844E-3,3.401803208E-2
8.126831060E-1,1.962280273E-2,2.545166016E-2,-6.423950195E-3,3.277359498E-2
8.150634770E-1,2.391052246E-2,1.873779297E-2,-7.644653320E-3,3.132504899E-2
8.174438480E-1,2.513122559E-2,1.263427734E-2,-1.007080078E-2,2.987682198E-2
8.198547360E-1,2.757263184E-2,6.530761719E-3,-1.069641113E-2,3.028719343E-2
8.222351080E-1,3.001403809E-2,1.037597656E-3,-1.069641113E-2,3.187996710E-2
8.246154790E-1,3.184509277E-2,-3.250122070E-3,-1.251220703E-2,3.436900569E-2
8.270263670E-1,3.367614746E-2,-6.301879883E-3,-1.129150391E-2,3.607346197E-2
8.294067380E-1,3.367614746E-2,-8.132934570E-3,-1.069641113E-2,3.625797490E-2
8.317871090E-1,3.489685059E-2,-7.522583008E-3,-1.313781738E-2,3.803921242E-2
8.341674810E-1,3.489685059E-2,-7.522583008E-3,-1.191711426E-2,3.763505079E-2
8.365783690E-1,3.367614746E-2,-5.065917969E-3,-1.129150391E-2,3.587818966E-2
8.389587400E-1,3.428649902E-2,-3.845214844E-3,-1.069641113E-2,3.612150196E-2
8.413391110E-1,3.367614746E-2,-2.029418945E-3,-1.129150391E-2,3.557667086E-2
8.437500000E-1,3.245544434E-2,1.632690430E-3,-1.191711426E-2,3.461270225E-2
8.461303710E-1,3.062438965E-2,3.463745117E-3,-1.069641113E-2,3.262305906E-2
8.485107420E-1,3.184509277E-2,7.751464844E-3,-8.239746094E-3,3.379480073E-2
8.509216310E-1,2.879333496E-2,1.078796387E-2,-7.019042969E-3,3.153891670E-2
8.533020020E-1,2.757263184E-2,1.078796387E-2,-5.798339844E-3,3.017036519E-2
8.556823730E-1,2.757263184E-2,7.751464844E-3,-3.982543945E-3,2.891705189E-2
8.580932620E-1,2.757263184E-2,4.684448242E-3,-1.541137695E-3,2.801016221E-2
8.604736330E-1,2.757263184E-2,1.037597656E-3,-9.155273438E-4,2.760733282E-2
8.628540040E-1,2.696228027E-2,-3.250122070E-3,1.525878906E-3,2.720029701E-2
8.652648930E-1,2.696228027E-2,-8.132934570E-3,3.356933594E-3,2.836156176E-2
8.676452640E-1,2.635192871E-2,-1.179504395E-2,5.187988281E-3,2.933363992E-2
8.700256350E-1,2.818298340E-2,-1.850891113E-2,5.798339844E-3,3.421229442E-2
8.724060060E-1,3.001403809E-2,-2.462768555E-2,5.798339844E-3,3.925539609E-2
8.748168950E-1,3.062438965E-2,-3.012084961E-2,7.629394531E-3,4.362713013E-2
8.771972660E-1,3.062438965E-2,-3.622436523E-2,9.460449219E-3,4.836897743E-2
8.795776370E-1,3.001403809E-2,-4.295349121E-2,1.129150391E-2,5.360357217E-2
8.819885250E-1,3.123474121E-2,-4.661560059E-2,1.068115234E-2,5.712013911E-2
8.843688970E-1,3.245544434E-2,-4.905700684E-2,8.239746094E-3,5.939561602E-2
8.867492680E-1,3.428649902E-2,-5.088806152E-2,5.798339844E-3,6.163424021E-2
8.891601560E-1,3.613281250E-2,-5.088806152E-2,3.356933594E-3,6.250155156E-2
8.915405270E-1,3.735351562E-2,-5.088806152E-2,2.746582031E-3,6.318562849E-2
8.939208990E-1,3.918457031E-2,-4.600524902E-2,2.136230469E-3,6.046880988E-2
8.963317870E-1,4.223632812E-2,-4.295349121E-2,1.525878906E-3,6.025975545E-2
8.987121580E-1,4.711914062E-2,-3.683471680E-2,1.525878906E-3,5.982756957E-2
9.010925290E-1,4.772949219E-2,-3.073120117E-2,1.525878906E-3,5.678766993E-2
9.035034180E-1,4.956054688E-2,-2.157592773E-2,1.525878906E-3,5.407491813E-2
9.058837890E-1,5.139160156E-2,-1.484680176E-2,2.746582031E-3,5.356368123E-2
9.082641600E-1,5.078125000E-2,-6.912231445E-3,9.155273438E-4,5.125770660E-2
9.106750490E-1,5.322265625E-2,-1.831054688E-4,3.356933594E-3,5.332873212E-2
9.130554200E-1,5.261230469E-2,4.089355469E-3,1.525878906E-3,5.279304631E-2
9.154357910E-1,5.322265625E-2,7.125854492E-3,2.136230469E-3,5.374004486E-2
9.178161620E-1,5.567932129E-2,8.346557617E-3,2.136230469E-3,5.634194995E-2
9.202270510E-1,5.628967285E-2,7.751464844E-3,2.136230469E-3,5.686102318E-2
9.226074220E-1,5.567932129E-2,5.905151367E-3,2.746582031E-3,5.605890959E-2
9.249877930E-1,5.873107910E-2,2.258300781E-3,3.356933594E-3,5.887026905E-2
9.273986820E-1,5.934143066E-2,-8.087158203E-4,5.187988281E-3,5.957327116E-2
9.297790530E-1,5.873107910E-2,-5.691528320E-3,7.019042969E-3,5.942221900E-2
9.321594240E-1,5.628967285E-2,-9.963989258E-3,7.019042969E-3,5.759405625E-2
9.345703130E-1,5.383300781E-2,-1.484680176E-2,1.007080078E-2,5.674364529E-2
9.369506840E-1,5.322265625E-2,-2.095031738E-2,1.068115234E-2,5.818637256E-2
9.393310550E-1,5.261230469E-2,-2.340698242E-2,1.129150391E-2,5.868082729E-2
9.417419430E-1,5.078125000E-2,-2.828979492E-2,1.129150391E-2,5.921609501E-2
9.441223150E-1,4.589843750E-2,-2.890014648E-2,1.007080078E-2,5.516616771E-2
9.465026860E-1,4.467773438E-2,-2.706909180E-2,9.460449219E-3,5.308800033E-2
9.489135740E-1,4.101562500E-2,-2.951049805E-2,7.019042969E-3,5.101389961E-2
9.512939450E-1,3.857421875E-2,-2.706909180E-2,7.629394531E-3,4.773796962E-2
9.536743160E-1,3.613281250E-2,-2.584838867E-2,5.798339844E-3,4.480334899E-2
9.560546880E-1,3.489685059E-2,-2.340698242E-2,7.019042969E-3,4.260215923E-2
9.584655760E-1,3.245544434E-2,-1.850891113E-2,7.629394531E-3,3.813323117E-2
9.608459470E-1,3.367614746E-2,-1.240539551E-2,8.850097656E-3,3.696350868E-2
9.632263180E-1,3.428649902E-2,-8.743286133E-3,8.239746094E-3,3.633046220E-2
9.656372070E-1,3.367614746E-2,-8.743286133E-3,8.239746094E-3,3.575501889E-2
9.680175780E-1,3.245544434E-2,-1.057434082E-2,6.408691406E-3,3.473102182E-2
9.703979490E-1,3.306579590E-2,-2.035522461E-2,4.577636719E-3,3.909778491E-2
9.728088380E-1,3.123474121E-2,-2.890014648E-2,2.136230469E-3,4.260740553E-2
9.751892090E-1,3.245544434E-2,-3.868103027E-2,9.155273438E-4,5.050164513E-2
9.775695800E-1,3.672790527E-2,-4.478454590E-2,-3.204345703E-4,5.791974841E-2
9.799804690E-1,3.672790527E-2,-5.088806152E-2,9.155273438E-4,6.276441684E-2
9.823608400E-1,3.918457031E-2,-5.332946777E-2,4.577636719E-3,6.633564232E-2
9.847412110E-1,4.101562500E-2,-5.516052246E-2,3.967285156E-3,6.885277107E-2
9.871521000E-1,4.345703125E-2,-5.883789062E-2,5.798339844E-3,7.337596121E-2
9.895324710E-1,4.589843750E-2,-6.066894531E-2,7.629394531E-3,7.645649188E-2
9.919128420E-1,4.772949219E-2,-6.066894531E-2,6.408691406E-3,7.745899996E-2
9.943237310E-1,5.017089844E-2,-6.250000000E-2,6.408691406E-3,8.040174361E-2
9.967041020E-1,5.505371094E-2,-6.127929688E-2,6.408691406E-3,8.262647662E-2
9.990844730E-1,5.934143066E-2,-6.005859375E-2,4.577636719E-3,8.455409413E-2
1.001464844E0,6.361389160E-2,-5.822753906E-2,3.356933594E-3,8.630435976E-2
1.003875733E0,6.605529785E-2,-5.516052246E-2,3.356933594E-3,8.612348469E-2
1.006256104E0,6.666564941E-2,-5.027770996E-2,4.577636719E-3,8.362482699E-2
1.008636475E0,6.910705566E-2,-4.600524902E-2,5.798339844E-3,8.322192515E-2
1.011047363E0,7.217407227E-2,-3.683471680E-2,8.239746094E-3,8.144806004E-2
1.013427734E0,7.583618164E-2,-3.195190430E-2,1.129150391E-2,8.306352204E-2
1.015808106E0,7.888793945E-2,-2.462768555E-2,1.434326172E-2,8.387823939E-2
1.018218994E0,8.132934570E-2,-1.972961426E-2,1.374816895E-2,8.480997760E-2
1.020599365E0,8.499145508E-2,-1.423645020E-2,1.618957520E-2,8.768310154E-2
1.022979736E0,8.865356445E-2,-1.118469238E-2,1.496887207E-2,9.060142916E-2
1.025390625E0,9.172058105E-2,-6.301879883E-3,1.496887207E-2,9.314744124E-2
1.027770996E0,9.721374512E-2,-5.691528320E-3,1.374816895E-2,9.834590934E-2
1.030151367E0,1.027069092E-1,-3.250122070E-3,1.434326172E-2,1.037545259E-1
1.032562256E0,1.069793701E-1,-3.250122070E-3,1.374816895E-2,1.079081140E-1
1.034942627E0,1.100463867E-1,-2.029418945E-3,1.496887207E-2,1.110783188E-1
1.037322998E0,1.143035889E-1,-5.065917969E-3,1.496887207E-2,1.153908189E-1
1.039733887E0,1.198120117E-1,-6.912231445E-3,1.556396484E-2,1.210162555E-1
1.042114258E0,1.240844727E-1,-6.912231445E-3,1.741027832E-2,1.254904502E-1
1.044525147E0,1.295928955E-1,-8.132934570E-3,1.741027832E-2,1.310098507E-1
1.046905518E0,1.332550049E-1,-9.353637695E-3,1.863098145E-2,1.348758701E-1
1.049316406E0,1.411895752E-1,-8.132934570E-3,1.802062988E-2,1.425671206E-1
1.051696777E0,1.472930908E-1,-8.132934570E-3,1.924133301E-2,1.487670263E-1
1.054077149E0,1.546325684E-1,-8.132934570E-3,1.985168457E-2,1.561136291E-1
1.056488037E0,1.619567871E-1,-7.522583008E-3,2.046203613E-2,1.634175176E-1
1.058868408E0,1.699066162E-1,-8.743286133E-3,2.168273926E-2,1.715075639E-1
1.061248779E0,1.772308350E-1,-8.743286133E-3,2.412414551E-2,1.790787210E-1
1.063659668E0,1.839599609E-1,-8.132934570E-3,2.412414551E-2,1.857131828E-1
1.066040039E0,1.943359375E-1,-9.353637695E-3,2.595520020E-2,1.962845372E-1
1.068420410E0,2.053375244E-1,-1.057434082E-2,2.839660645E-2,2.075612750E-1
1.070831299E0,2.144927979E-1,-1.057434082E-2,2.839660645E-2,2.166225849E-1
1.073211670E0,2.218322754E-1,-7.522583008E-3,2.839660645E-2,2.237688873E-1
1.075592041E0,2.328186035E-1,-5.691528320E-3,2.778625488E-2,2.345399147E-1
1.078002930E0,2.432098389E-1,-3.845214844E-3,2.778625488E-2,2.448221546E-1
1.080383301E0,2.548217773E-1,-2.624511719E-3,2.900695801E-2,2.564808568E-1
1.082763672E0,2.633666992E-1,-3.845214844E-3,2.961730957E-2,2.650546905E-1
1.085144043E0,2.731475830E-1,-6.301879883E-3,3.207397461E-2,2.750964479E-1
1.087554932E0,2.853698730E-1,-6.301879883E-3,3.573608398E-2,2.876677699E-1
1.089935303E0,2.951354980E-1,-9.963989258E-3,3.878784180E-2,2.978401248E-1
1.092315674E0,3.061370850E-1,-1.484680176E-2,4.122924805E-2,3.092574869E-1
1.094726563E0,3.177337646E-1,-1.850891113E-2,4.489135742E-2,3.214227107E-1
1.097106934E0,3.305664062E-1,-1.913452148E-2,4.672241211E-2,3.343998544E-1
1.099487305E0,3.433837891E-1,-2.035522461E-2,4.733276367E-2,3.472278103E-1
1.101898193E0,3.574371338E-1,-2.217102051E-2,5.038452148E-2,3.616510179E-1
1.104278565E0,3.721008301E-1,-2.462768555E-2,5.223083496E-2,3.765549240E-1
1.106658936E0,3.843231201E-1,-2.523803711E-2,5.528259277E-2,3.890981679E-1
1.109069824E0,3.977508545E-1,-2.523803711E-2,5.589294434E-2,4.024508939E-1
1.111450195E0,4.111938477E-1,-2.157592773E-2,5.589294434E-2,4.155357051E-1
1.113830566E0,4.234161377E-1,-1.728820801E-2,5.467224121E-2,4.272811273E-1
1.116241455E0,4.374694824E-1,-1.057434082E-2,5.284118652E-2,4.407760834E-1
1.118621826E0,4.496917725E-1,4.119873047E-4,5.284118652E-2,4.527858776E-1
1.121002197E0,4.618988037E-1,6.530761719E-3,5.345153809E-2,4.650271203E-1
1.123413086E0,4.741210938E-1,1.568603516E-2,5.284118652E-2,4.773144186E-1
1.125793457E0,4.857177734E-1,2.485656738E-2,5.284118652E-2,4.892154897E-1
1.128173828E0,4.991607666E-1,3.584289551E-2,5.406188965E-2,5.033575985E-1
1.130554199E0,5.101623535E-1,4.562377930E-2,5.589294434E-2,5.152389518E-1
1.132965088E0,5.205383301E-1,5.050659180E-2,5.589294434E-2,5.259611108E-1
1.135345459E0,5.321502686E-1,5.233764648E-2,5.406188965E-2,5.374437882E-1
1.137725830E0,5.449829102E-1,5.172729492E-2,5.284118652E-2,5.499766144E-1
1.140136719E0,5.578155518E-1,4.499816895E-2,4.794311523E-2,5.616774584E-1
1.142517090E0,5.694122314E-1,3.706359863E-2,4.428100586E-2,5.723327766E-1
1.144897461E0,5.798034668E-1,2.667236328E-2,4.306030273E-2,5.820117394E-1
1.147308350E0,5.877380371E-1,1.507568359E-2,4.061889648E-2,5.893328187E-1
1.149688721E0,5.926208496E-1,7.751464844E-3,3.144836426E-2,5.935053127E-1
1.152069092E0,6.024017334E-1,-5.065917969E-3,2.136230469E-3,6.024268216E-1
1.154479981E0,6.103515625E-1,-2.035522461E-2,-1.802062988E-2,6.109567154E-1
1.156860352E0,6.170654297E-1,-2.890014648E-2,-1.435852051E-2,6.179086746E-1
1.159240723E0,6.207275391E-1,-3.561401367E-2,-9.155273438E-4,6.217490442E-1
1.161651611E0,6.207275391E-1,-3.868103027E-2,1.741027832E-2,6.221752307E-1
1.164031983E0,6.201171875E-1,-3.805541992E-2,3.207397461E-2,6.221111485E-1
1.166412354E0,6.195068359E-1,-3.378295898E-2,3.817749023E-2,6.216007793E-1
1.168792725E0,6.176757812E-1,-2.095031738E-2,3.817749023E-2,6.192090175E-1
1.171203613E0,6.207275391E-1,-2.624511719E-3,3.817749023E-2,6.219060110E-1
1.173583984E0,6.262207031E-1,1.568603516E-2,4.428100586E-2,6.279802769E-1
1.175964356E0,6.378326416E-1,3.584289551E-2,5.162048340E-2,6.409211076E-1
1.178375244E0,6.531066895E-1,5.294799805E-2,5.528259277E-2,6.575773744E-1
1.180755615E0,6.659240723E-1,7.188415527E-2,5.223083496E-2,6.718260652E-1
1.183135986E0,6.763153076E-1,8.959960938E-2,4.489135742E-2,6.837000214E-1
1.185546875E0,6.860961914E-1,1.067047119E-1,4.061889648E-2,6.955312891E-1
1.187927246E0,6.915893555E-1,1.274719238E-1,4.367065430E-2,7.045935382E-1
1.190307617E0,6.976928711E-1,1.451873779E-1,5.467224121E-2,7.147333566E-1
1.192718506E0,7.044067383E-1,1.610717773E-1,6.748962402E-2,7.257326090E-1
1.195098877E0,7.086944580E-1,1.781768799E-1,7.788085938E-2,7.348879259E-1
1.197479248E0,7.154083252E-1,1.903991699E-1,7.910156250E-2,7.445253339E-1
1.199890137E0,7.227325439E-1,1.965026855E-1,7.177734375E-2,7.524012378E-1
1.202270508E0,7.300720215E-1,1.989440918E-1,6.077575684E-2,7.591295020E-1
1.204650879E0,7.410583496E-1,1.971130371E-1,5.223083496E-2,7.686020342E-1
1.207061768E0,7.496185303E-1,1.922302246E-1,4.794311523E-2,7.753572999E-1
1.209442139E0,7.612304688E-1,1.824493408E-1,5.223083496E-2,7.845302089E-1
1.211822510E0,7.703857422E-1,1.708526611E-1,6.016540527E-2,7.913941493E-1
1.214202881E0,7.838287354E-1,1.555786133E-1,6.565856934E-2,8.018124712E-1
1.216613770E0,7.948303223E-1,1.384582520E-1,7.116699219E-2,8.099325092E-1
1.218994141E0,8.070373535E-1,1.213531494E-1,8.032226562E-2,8.200533783E-1
1.221374512E0,8.168182373E-1,1.060943604E-1,8.398437500E-2,8.279501322E-1
1.223785400E0,8.253631592E-1,9.143066406E-2,8.888244629E-2,8.351550755E-1
1.226165772E0,8.363647461E-1,7.981872559E-2,9.193420410E-2,8.451798124E-1
1.228546143E0,8.479614258E-1,6.944274902E-2,9.132385254E-2,8.556873968E-1
1.230957031E0,8.595733643E-1,6.088256836E-2,8.766174316E-2,8.661741377E-1
1.233337402E0,8.754577637E-1,5.416870117E-2,8.276367188E-2,8.810280186E-1
1.235717774E0,8.901214600E-1,4.867553711E-2,7.299804688E-2,8.944351493E-1
1.238128662E0,9.029388428E-1,4.499816895E-2,6.687927246E-2,9.065297712E-1
1.240509033E0,9.145660400E-1,4.623413086E-2,6.260681152E-2,9.178715865E-1
1.242889404E0,9.212799072E-1,4.928588867E-2,6.138610840E-2,9.246372373E-1
1.245300293E0,9.231109619E-1,5.294799805E-2,6.199645996E-2,9.267043215E-1
1.247680664E0,9.237213135E-1,5.661010742E-2,6.382751465E-2,9.276528019E-1
1.250061035E0,9.212799072E-1,5.722045898E-2,6.933593750E-2,9.256556166E-1
1.252441406E0,9.206695557E-1,5.416870117E-2,7.421875000E-2,9.252432663E-1
1.254852295E0,9.182281494E-1,5.111694336E-2,7.910156250E-2,9.230454666E-1
1.257232666E0,9.139404297E-1,4.806518555E-2,8.522033691E-2,9.191625955E-1
1.259613037E0,9.102783203E-1,4.318237305E-2,8.947753906E-2,9.156842074E-1
1.262023926E0,9.090576172E-1,3.523254395E-2,9.315490723E-2,9.144970860E-1
1.264404297E0,9.078369141E-1,2.789306641E-2,9.681701660E-2,9.134108716E-1
1.266784668E0,9.072265625E-1,2.117919922E-2,9.803771973E-2,9.127540680E-1
1.269195557E0,9.053955078E-1,1.263427734E-2,9.620666504E-2,9.105802397E-1
1.271575928E0,9.047851562E-1,4.684448242E-3,9.559631348E-2,9.098333793E-1
1.273956299E0,8.992767334E-1,-6.912231445E-3,9.254455566E-2,9.040524968E-1
1.276367188E0,8.943939209E-1,-1.545715332E-2,9.254455566E-2,8.993018982E-1
1.278747559E0,8.882904053E-1,-2.645874023E-2,9.254455566E-2,8.934900133E-1
1.281127930E0,8.833923340E-1,-3.990173340E-2,9.069824219E-2,8.889321319E-1
1.283538818E0,8.778991699E-1,-5.149841309E-2,9.254455566E-2,8.842644027E-1
1.285919190E0,8.711853027E-1,-6.433105469E-2,9.254455566E-2,8.784456791E-1
1.288299561E0,8.614044189E-1,-7.531738281E-2,9.132385254E-2,8.695000444E-1
1.290710449E0,8.534698486E-1,-8.753967285E-2,9.132385254E-2,8.627943109E-1
1.293090820E0,8.455200195E-1,-9.732055664E-2,9.069824219E-2,8.559214715E-1
1.295471191E0,8.381958008E-1,-1.077117920E-1,9.010314941E-2,8.498779960E-1
1.297851563E0,8.296508789E-1,-1.168670654E-1,8.888244629E-2,8.425429254E-1
1.300262451E0,8.204803467E-1,-1.217498779E-1,8.581542969E-2,8.338916716E-1
1.302642822E0,8.119354248E-1,-1.235809326E-1,8.398437500E-2,8.255693528E-1
1.305023193E0,8.003234863E-1,-1.235809326E-1,8.215332031E-2,8.139650470E-1
1.307434082E0,7.911529541E-1,-1.193084717E-1,8.032226562E-2,8.041201245E-1
1.309814453E0,7.801666260E-1,-1.131896973E-1,7.849121094E-2,7.922327575E-1
1.312194824E0,7.703857422E-1,-1.034240723E-1,7.666015625E-2,7.810681853E-1
1.314605713E0,7.593994141E-1,-9.486389160E-2,7.421875000E-2,7.688920931E-1
1.316986084E0,7.465667725E-1,-8.143615723E-2,7.238769531E-2,7.544758259E-1
1.319366455E0,7.349548340E-1,-6.799316406E-2,6.871032715E-2,7.412845523E-1
1.321777344E0,7.215118408E-1,-5.149841309E-2,6.687927246E-2,7.264325571E-1
1.324157715E0,7.062530518E-1,-3.805541992E-2,6.260681152E-2,7.100430980E-1
1.326538086E0,6.940307617E-1,-1.913452148E-2,6.016540527E-2,6.968964802E-1
1.328948975E0,6.805877686E-1,-2.624511719E-3,6.016540527E-2,6.832470086E-1
1.331359863E0,6.689910889E-1,1.202392578E-2,6.016540527E-2,6.717987256E-1
1.333740234E0,6.561584473E-1,2.545166016E-2,5.833435059E-2,6.592378868E-1
1.336151123E0,6.433258057E-1,3.828430176E-2,5.833435059E-2,6.470986605E-1
1.338531494E0,6.280517578E-1,5.172729492E-2,5.833435059E-2,6.328725148E-1
1.340911865E0,6.133880615E-1,6.700134277E-2,5.772399902E-2,6.197307109E-1
1.343292236E0,5.981292725E-1,8.044433594E-2,5.528259277E-2,6.060413211E-1
1.345703125E0,5.840759277E-1,9.204101562E-2,5.406188965E-2,5.937498849E-1
1.348083496E0,5.700225830E-1,1.012115479E-1,5.162048340E-2,5.812350616E-1
1.350463867E0,5.578155518E-1,1.067047119E-1,4.977416992E-2,5.701066157E-1
1.352874756E0,5.443725586E-1,1.103668213E-1,4.733276367E-2,5.574609478E-1
1.355255127E0,5.358123779E-1,1.085357666E-1,4.306030273E-2,5.483877339E-1
1.357635498E0,5.290985107E-1,1.054840088E-1,4.122924805E-2,5.410840610E-1
1.360046387E0,5.254364014E-1,1.018066406E-1,4.061889648E-2,5.367475186E-1
1.362426758E0,5.229797363E-1,9.632873535E-2,3.939819336E-2,5.332347021E-1
1.364807129E0,5.199279785E-1,9.204101562E-2,3.939819336E-2,5.294798099E-1
1.367218018E0,5.156555176E-1,8.349609375E-2,3.939819336E-2,5.238553504E-1
1.369598389E0,5.119934082E-1,7.310485840E-2,3.939819336E-2,5.186846711E-1
1.371978760E0,5.095520020E-1,6.455993652E-2,3.878784180E-2,5.150880748E-1
1.374389649E0,5.071105957E-1,5.416870117E-2,4.061889648E-2,5.116104956E-1
1.376770020E0,5.065002441E-1,4.623413086E-2,4.061889648E-2,5.102254276E-1
1.379150391E0,5.089416504E-1,3.828430176E-2,4.061889648E-2,5.119933457E-1
1.381561279E0,5.113830566E-1,3.157043457E-2,4.061889648E-2,5.139642183E-1
1.383941650E0,5.156555176E-1,2.545166016E-2,4.061889648E-2,5.178786485E-1
1.386322022E0,5.187072754E-1,2.239990234E-2,3.939819336E-2,5.206834075E-1
1.388702393E0,5.248260498E-1,1.873779297E-2,4.000854492E-2,5.266822297E-1
1.391113281E0,5.297088623E-1,1.812744141E-2,3.634643555E-2,5.312637258E-1
1.393493652E0,5.345916748E-1,1.690673828E-2,3.451538086E-2,5.359714620E-1
1.395874024E0,5.394897461E-1,1.629638672E-2,3.207397461E-2,5.406879860E-1
1.398284912E0,5.413055420E-1,1.812744141E-2,2.961730957E-2,5.424181772E-1
1.400665283E0,5.455932617E-1,2.056884766E-2,2.717590332E-2,5.466567611E-1
1.403045654E0,5.492553711E-1,2.485656738E-2,2.778625488E-2,5.505191982E-1
1.405456543E0,5.516967773E-1,2.912902832E-2,2.595520020E-2,5.530745943E-1
1.407836914E0,5.510864258E-1,3.279113770E-2,2.778625488E-2,5.527599690E-1
1.410217285E0,5.523071289E-1,3.767395020E-2,2.961730957E-2,5.543822474E-1
1.412628174E0,5.516967773E-1,4.072570801E-2,3.083801270E-2,5.540567665E-1
