Time,omegax,omegay,omegaz,Absolute (rad/s)
2.023257433E1,6.436802745E-1,1.009425074E-1,4.443913698E-2,6.530608873E-1
2.023490652E1,6.140542030E-1,1.039967462E-1,4.306473210E-2,6.242855586E-1
2.023723866E1,5.844281316E-1,1.056765765E-1,4.291202128E-2,5.954537945E-1
2.023957084E1,5.560237169E-1,1.050657257E-1,4.046862945E-2,5.673084615E-1
2.024190298E1,5.251759291E-1,1.067455560E-1,3.665083647E-2,5.371663188E-1
2.024423517E1,4.953971207E-1,1.061347127E-1,3.405473381E-2,5.077820491E-1
2.024656730E1,4.669927359E-1,1.078145429E-1,3.023693897E-2,4.802295946E-1
2.024889949E1,4.361449480E-1,1.047603041E-1,2.779355086E-2,4.494103008E-1
2.025123163E1,4.051444530E-1,1.029277667E-1,2.519745007E-2,4.187732853E-1
2.025356381E1,3.767400384E-1,1.009425074E-1,2.137965336E-2,3.906143058E-1
2.025589600E1,3.457395434E-1,9.666658193E-2,1.893626526E-2,3.594980419E-1
2.025822814E1,3.159607351E-1,9.239064902E-2,1.634016447E-2,3.295970557E-1
2.026056027E1,2.849602401E-1,8.933641016E-2,1.252236869E-2,2.988982140E-1
2.026289246E1,2.551814318E-1,8.261708915E-2,1.007897966E-2,2.684114982E-1
2.026522459E1,2.229592502E-1,7.834116369E-2,7.482878864E-3,2.364406028E-1
2.026755678E1,1.931804419E-1,7.284353673E-2,2.596100792E-3,2.064742204E-1
2.026988897E1,1.621799469E-1,6.978929788E-2,-0.000000000E0,1.765584359E-1
2.027222110E1,1.336228400E-1,6.306997687E-2,-2.443389036E-3,1.477797534E-1
2.027455329E1,1.026223376E-1,5.757235363E-2,-7.482878864E-3,1.179063763E-1
2.027688543E1,7.162184268E-2,4.963133857E-2,-8.704573847E-3,8.757127225E-2
2.027921762E1,4.184303805E-2,4.291202128E-2,-1.252236869E-2,6.122982216E-2
2.028154975E1,8.246437646E-3,3.619270027E-2,-1.618745178E-2,4.049628232E-2
2.028388194E1,-2.153236605E-2,2.947338112E-2,-2.000524849E-2,4.162370658E-2
2.028621407E1,-5.253286287E-2,2.275406010E-2,-2.244863659E-2,6.149300950E-2
2.028854626E1,-8.353336155E-2,1.847812906E-2,-2.504473738E-2,8.914315799E-2
2.029087840E1,-1.145338640E-1,1.175880991E-2,-2.993151546E-2,1.189628985E-1
2.029321058E1,-1.443126649E-1,6.261184346E-3,-3.130592033E-2,1.478019226E-1
2.029554272E1,-1.754658818E-1,-1.679830020E-3,-3.619270027E-2,1.791675447E-1
2.029787491E1,-2.052446753E-1,-7.177455351E-3,-3.756710514E-2,2.087778245E-1
2.030020704E1,-2.350234836E-1,-1.267508045E-2,-4.001049697E-2,2.387415661E-1
2.030253923E1,-2.672456801E-1,-1.572931744E-2,-4.382828996E-2,2.712721585E-1
2.030487136E1,-2.956500649E-1,-2.000524849E-2,-4.749337584E-2,3.001079666E-1
2.030720355E1,-3.266505599E-1,-2.305948362E-2,-4.886778072E-2,3.310896979E-1
2.030953569E1,-3.564293683E-1,-2.870982140E-2,-5.253286287E-2,3.614219834E-1
2.031186788E1,-3.874298632E-1,-3.298575059E-2,-5.512896553E-2,3.927202076E-1
2.031420001E1,-4.172086716E-1,-3.848337755E-2,-5.635065958E-2,4.227522239E-1
2.031653220E1,-4.492781460E-1,-3.787253052E-2,-6.261184067E-2,4.551982246E-1
2.031886433E1,-4.790569544E-1,-3.848337755E-2,-6.398624927E-2,4.848409801E-1
2.032119652E1,-5.086830258E-1,-3.924693540E-2,-6.658235192E-2,5.145210902E-1
2.032352866E1,-5.383091569E-1,-3.985778242E-2,-6.658235192E-2,5.438736993E-1
2.032586084E1,-5.667135715E-1,-3.939964995E-2,-6.795676053E-2,5.721317382E-1
2.032819303E1,-5.951179266E-1,-3.756710514E-2,-7.299624383E-2,6.007537645E-1
2.033052517E1,-6.259657145E-1,-3.588727489E-2,-7.314895838E-2,6.312461820E-1
2.033285735E1,-6.568135023E-1,-3.283303976E-2,-7.696675509E-2,6.621222445E-1
2.033518949E1,-6.827745438E-1,-3.237490356E-2,-7.956285775E-2,6.881565667E-1
2.033752168E1,-7.111788988E-1,-2.947338112E-2,-8.078455180E-2,7.163590232E-1
2.033985381E1,-7.420266867E-1,-2.641914412E-2,-8.215895295E-2,7.470285593E-1
2.034218600E1,-7.690566778E-1,-2.107422985E-2,-8.475505561E-2,7.739998167E-1
2.034451814E1,-7.997517586E-1,-1.450762246E-2,-8.735115826E-2,8.046387831E-1
2.034685032E1,-8.280034661E-1,-6.719320081E-3,-8.872556686E-2,8.327707460E-1
2.034918246E1,-8.576295376E-1,1.068982761E-3,-9.147437662E-2,8.624947119E-1
2.035151465E1,-8.846595287E-1,5.192201585E-3,-9.391776472E-2,8.896459899E-1
2.035384678E1,-9.116895199E-1,1.298050396E-2,-9.407047927E-2,9.166218027E-1
2.035617897E1,-9.374978542E-1,2.321219631E-2,-9.804098308E-2,9.428961062E-1
2.035851110E1,-9.657495022E-1,3.222219273E-2,-9.819369763E-2,9.712632871E-1
2.036084329E1,-9.914051294E-1,3.985778242E-2,-1.020114943E-1,9.974362729E-1
2.036317543E1,-1.020878434E0,5.008947477E-2,-1.046075895E-1,1.027445610E0
2.036550762E1,-1.046686769E0,5.909947306E-2,-1.059819981E-1,1.053697358E0
2.036783975E1,-1.076160192E0,6.810946763E-2,-1.073564067E-1,1.083644341E0
2.037017194E1,-1.101815701E0,7.941014320E-2,-1.087308154E-1,1.110011801E0
2.037250407E1,-1.127776742E0,9.086353332E-2,-1.114796251E-1,1.136909965E0
2.037483626E1,-1.153585076E0,9.849911928E-2,-1.140757278E-1,1.163388962E0
2.037716840E1,-1.181684017E0,1.099525094E-1,-1.154501289E-1,1.192390625E0
2.037950058E1,-1.204896212E0,1.200314835E-1,-1.168245375E-1,1.216482803E0
2.038183272E1,-1.230704546E0,1.327065676E-1,-1.181989461E-1,1.243469221E0
2.038416491E1,-1.256360054E0,1.427855492E-1,-1.195733473E-1,1.270089006E0
2.038649704E1,-1.282168388E0,1.542389393E-1,-1.223221645E-1,1.297192406E0
2.038882923E1,-1.306602240E0,1.630962193E-1,-1.261399537E-1,1.322770228E0
2.039116142E1,-1.332410574E0,1.721062213E-1,-1.287360638E-1,1.349633826E0
2.039349355E1,-1.355775476E0,1.797417998E-1,-1.301104724E-1,1.373813302E0
2.039582574E1,-1.380209327E0,1.911951900E-1,-1.302631795E-1,1.399464856E0
2.039815788E1,-1.404643297E0,2.012741715E-1,-1.340809762E-1,1.425311121E0
2.040049006E1,-1.425564766E0,2.101314515E-1,-1.366770715E-1,1.447435923E0
2.040282220E1,-1.449998736E0,2.189887464E-1,-1.392731816E-1,1.473040877E0
2.040515439E1,-1.475806952E0,2.255553454E-1,-1.406475753E-1,1.499554305E0
2.040748652E1,-1.500393629E0,2.321219593E-1,-1.432436854E-1,1.524985377E0
2.040981871E1,-1.522536755E0,2.397575527E-1,-1.458397806E-1,1.548183159E0
2.041215084E1,-1.544679999E0,2.449497581E-1,-1.472141892E-1,1.570894236E0
2.041448303E1,-1.568044901E0,2.515163720E-1,-1.498102844E-1,1.595138996E0
2.041681517E1,-1.590188146E0,2.567085624E-1,-1.534753740E-1,1.618070553E0
2.041914735E1,-1.609887958E0,2.619007528E-1,-1.560714692E-1,1.638502226E0
2.042147949E1,-1.633252859E0,2.635805905E-1,-1.550024897E-1,1.661630344E0
2.042381168E1,-1.654174328E0,2.663294077E-1,-1.586675793E-1,1.682973399E0
2.042614381E1,-1.676470280E0,2.667875290E-1,-1.600419879E-1,1.705092849E0
2.042847600E1,-1.697391868E0,2.695363462E-1,-1.638597846E-1,1.726452728E0
2.043080814E1,-1.719687700E0,2.687727809E-1,-1.663031727E-1,1.748491161E0
2.043314032E1,-1.739387512E0,2.690782249E-1,-1.688992679E-1,1.768162598E0
2.043547246E1,-1.758018374E0,2.693836391E-1,-1.713426560E-1,1.786772077E0
2.043780465E1,-1.778939962E0,2.686200738E-1,-1.714953631E-1,1.807261684E0
2.044013678E1,-1.801235914E0,2.678565085E-1,-1.739387512E-1,1.829331194E0
2.044246897E1,-1.819866657E0,2.657185495E-1,-1.777565479E-1,1.847733311E0
2.044480110E1,-1.838497519E0,2.600682080E-1,-1.777565479E-1,1.865289788E0
2.044713329E1,-1.857128382E0,2.554868758E-1,-1.789782494E-1,1.883144334E0
2.044946548E1,-1.876980901E0,2.522799075E-1,-1.814216375E-1,1.902528913E0
2.045179762E1,-1.893168330E0,2.476985604E-1,-1.840177327E-1,1.918151044E0
2.045412980E1,-1.911799192E0,2.431172132E-1,-1.852394342E-1,1.936077421E0
2.045646194E1,-1.930430055E0,2.362451702E-1,-1.876828223E-1,1.953867144E0
2.045879412E1,-1.949060917E0,2.318165302E-1,-1.889045089E-1,1.971867712E0
2.046112626E1,-1.962804914E0,2.260134816E-1,-1.901262105E-1,1.984901307E0
2.046345845E1,-1.980214119E0,2.177670449E-1,-1.925695986E-1,2.001437856E0
2.046579058E1,-1.998997688E0,2.096733153E-1,-1.939440072E-1,2.019299120E0
2.046812277E1,-2.013963461E0,2.002051920E-1,-1.962346882E-1,2.033381173E0
2.047045491E1,-2.028929234E0,1.956238300E-1,-1.963873953E-1,2.047776972E0
2.047278709E1,-2.045116663E0,1.887518018E-1,-1.976090819E-1,2.063293183E0
2.047511923E1,-2.057638884E0,1.792836636E-1,-1.988307834E-1,2.074982913E0
2.047745142E1,-2.073979139E0,1.722589284E-1,-2.000524700E-1,2.090713658E0
2.047978355E1,-2.088944912E0,1.640124917E-1,-2.012741715E-1,2.105018345E0
2.048211574E1,-2.103910685E0,1.569877416E-1,-2.038702667E-1,2.119586848E0
2.048444788E1,-2.116433144E0,1.475196183E-1,-2.050919682E-1,2.131458187E0
2.048678006E1,-2.130177021E0,1.404948682E-1,-2.038702667E-1,2.144517669E0
2.048911220E1,-2.143921137E0,1.336228400E-1,-2.050919682E-1,2.157849768E0
2.049144438E1,-2.155221939E0,1.252236813E-1,-2.050919682E-1,2.168576790E0
2.049377652E1,-2.166522503E0,1.194206402E-1,-2.050919682E-1,2.179482452E0
2.049610871E1,-2.179044962E0,1.136175916E-1,-2.038702667E-1,2.191508382E0
2.049844084E1,-2.191414595E0,1.065928489E-1,-2.050919682E-1,2.203570438E0
2.050077303E1,-2.204089642E0,9.834641218E-2,-2.038702667E-1,2.215681893E0
2.050310517E1,-2.212794304E0,9.361234307E-2,-2.038702667E-1,2.224136909E0
2.050543735E1,-2.222720385E0,9.147437662E-2,-2.038702667E-1,2.233924026E0
2.050776949E1,-2.231425047E0,8.551861346E-2,-2.038702667E-1,2.242350164E0
2.051010168E1,-2.241503954E0,8.200624585E-2,-2.026485801E-1,2.252139304E0
2.051243387E1,-2.251430273E0,7.864658535E-2,-2.012741715E-1,2.261776924E0
2.051476600E1,-2.261356592E0,7.757759839E-2,-2.012741715E-1,2.271621274E0
2.051709819E1,-2.269908428E0,7.650861889E-2,-2.012741715E-1,2.280098492E0
2.051943032E1,-2.276169538E0,7.666133344E-2,-2.000524700E-1,2.286229586E0
2.052176251E1,-2.283652544E0,7.314895838E-2,-1.988307834E-1,2.293458827E0
2.052409465E1,-2.289761066E0,7.452336699E-2,-1.965401024E-1,2.299388503E0
2.052642683E1,-2.297243834E0,7.345438004E-2,-1.953184158E-1,2.306701988E0
2.052875897E1,-2.304726601E0,7.360709459E-2,-1.953184158E-1,2.314159025E0
2.053109110E1,-2.309613466E0,7.605048269E-2,-1.940967143E-1,2.319002280E0
2.053342329E1,-2.314500332E0,7.742489129E-2,-1.928750277E-1,2.323813068E0
2.053575548E1,-2.318165302E0,8.108997345E-2,-1.905843467E-1,2.327399481E0
2.053808762E1,-2.323052168E0,8.368607610E-2,-1.893626451E-1,2.332259193E0
2.054041980E1,-2.325342894E0,8.857285231E-2,-1.893626451E-1,2.334721168E0
2.054275194E1,-2.327786207E0,9.101624042E-2,-1.893626451E-1,2.337248552E0
2.054508413E1,-2.332673073E0,9.590301663E-2,-1.907370538E-1,2.342422182E0
2.054741626E1,-2.334963560E0,1.020114943E-1,-1.895153672E-1,2.344861882E0
2.054974845E1,-2.337254286E0,1.093416587E-1,-1.870719790E-1,2.347276959E0
2.055208058E1,-2.338475943E0,1.142284349E-1,-1.860029846E-1,2.348641092E0
2.055441277E1,-2.338323355E0,1.201841980E-1,-1.872246861E-1,2.348883444E0
2.055674491E1,-2.340614080E0,1.262926757E-1,-1.884463727E-1,2.351581627E0
2.055907709E1,-2.340461254E0,1.348445266E-1,-1.873773932E-1,2.351818916E0
2.056140923E1,-2.340308666E0,1.409530044E-1,-1.873773932E-1,2.352025232E0
2.056374142E1,-2.337712526E0,1.505738497E-1,-1.873773932E-1,2.350038857E0
2.056607355E1,-2.337559700E0,1.565296054E-1,-1.850867122E-1,2.350094458E0
2.056840574E1,-2.336032629E0,1.663031727E-1,-1.850867122E-1,2.349247173E0
2.057073788E1,-2.335879803E0,1.734806150E-1,-1.850867122E-1,2.349614238E0
2.057307006E1,-2.333283901E0,1.808107942E-1,-1.852394342E-1,2.347598764E0
2.057540220E1,-2.329466105E0,1.867665499E-1,-1.852394342E-1,2.344271257E0
2.057773439E1,-2.326869965E0,1.951656938E-1,-1.889045089E-1,2.342669075E0
2.058006652E1,-2.320456028E0,2.035648525E-1,-1.876828223E-1,2.336916701E0
2.058239871E1,-2.319081545E0,2.107423097E-1,-1.878355294E-1,2.336200702E0
2.058473084E1,-2.315111160E0,2.191414535E-1,-1.866138428E-1,2.332935359E0
2.058706303E1,-2.310071707E0,2.275405973E-1,-1.866138428E-1,2.328740162E0
2.058939522E1,-2.305032015E0,2.334963679E-1,-1.879882365E-1,2.324442454E0
2.059172735E1,-2.299992561E0,2.370087355E-1,-1.867665499E-1,2.319702711E0
2.059405954E1,-2.292356968E0,2.454078794E-1,-1.879882365E-1,2.313107233E0
2.059639168E1,-2.284874201E0,2.513636351E-1,-1.867665499E-1,2.306234059E0
2.059872386E1,-2.278460264E0,2.573194206E-1,-1.879882365E-1,2.300637746E0
2.060105600E1,-2.273573399E0,2.608317733E-1,-1.879882365E-1,2.296194415E0
2.060338819E1,-2.266090631E0,2.619007528E-1,-1.879882365E-1,2.288907672E0
2.060572032E1,-2.257233381E0,2.677038014E-1,-1.879882365E-1,2.280812890E0
2.060805251E1,-2.249750376E0,2.712161839E-1,-1.879882365E-1,2.273823773E0
2.061038465E1,-2.239976883E0,2.722851634E-1,-1.855448484E-1,2.264080948E0
2.061271683E1,-2.229897976E0,2.745758295E-1,-1.879882365E-1,2.254590084E0
2.061504897E1,-2.221346140E0,2.754921019E-1,-1.878355294E-1,2.246231679E0
2.061738116E1,-2.211419821E0,2.741177082E-1,-1.890572309E-1,2.236349878E0
2.061971329E1,-2.202715158E0,2.739650011E-1,-1.866138428E-1,2.227517815E0
2.062204548E1,-2.191720009E0,2.725905776E-1,-1.878355294E-1,2.216579438E0
2.062437762E1,-2.179350376E0,2.712161839E-1,-1.878355294E-1,2.204179772E0
2.062670980E1,-2.172020197E0,2.698417902E-1,-1.890572309E-1,2.196867990E0
2.062904194E1,-2.157207012E0,2.670929730E-1,-1.889045089E-1,2.181872055E0
2.063137412E1,-2.147433519E0,2.632751763E-1,-1.876828223E-1,2.171637488E0
2.063370626E1,-2.133842230E0,2.594573796E-1,-1.875301152E-1,2.157722952E0
2.063603845E1,-2.121625185E0,2.554868758E-1,-1.863084137E-1,2.145058926E0
2.063837058E1,-2.106964827E0,2.480039895E-1,-1.849340051E-1,2.129555669E0
2.064070277E1,-2.094748020E0,2.429644912E-1,-1.861557066E-1,2.116991960E0
2.064303491E1,-2.081309319E0,2.342599183E-1,-1.847812980E-1,2.102586578E0
2.064536709E1,-2.068939686E0,2.315111160E-1,-1.834068894E-1,2.089915526E0
2.064769928E1,-2.054279327E0,2.240282297E-1,-1.821851879E-1,2.074474306E0
2.065003142E1,-2.039771795E0,2.128802687E-1,-1.808107942E-1,2.058805365E0
2.065236360E1,-2.024958611E0,2.064663768E-1,-1.818797737E-1,2.043566977E0
2.065469574E1,-2.010298252E0,1.977618039E-1,-1.792836636E-1,2.027942658E0
2.065702788E1,-1.995790720E0,1.878355294E-1,-1.766875684E-1,2.012381992E0
2.065936006E1,-1.978534222E0,1.801999360E-1,-1.754658818E-1,1.994456808E0
2.066169220E1,-1.960361600E0,1.690519750E-1,-1.740914732E-1,1.975323774E0
2.066402438E1,-1.946922898E0,1.603474021E-1,-1.714953631E-1,1.961027976E0
2.066635657E1,-1.929819226E0,1.514901221E-1,-1.676775664E-1,1.943004701E0
2.066868871E1,-1.913937211E0,1.415638477E-1,-1.650814712E-1,1.926252284E0
2.067102090E1,-1.895611763E0,1.314848661E-1,-1.649287641E-1,1.907310600E0
2.067335303E1,-1.878508091E0,1.227803007E-1,-1.597365588E-1,1.889281191E0
2.067568522E1,-1.860182643E0,1.127013192E-1,-1.546970755E-1,1.870003272E0
2.067801735E1,-1.841857195E0,1.015533581E-1,-1.521009654E-1,1.850914832E0
2.068034954E1,-1.823531747E0,9.269607067E-2,-1.521009654E-1,1.832210495E0
2.068268168E1,-1.805206418E0,8.383878320E-2,-1.482831687E-1,1.813225593E0
2.068501387E1,-1.785506487E0,7.375980914E-2,-1.444653720E-1,1.792859216E0
2.068734600E1,-1.765959382E0,6.383354217E-2,-1.406475753E-1,1.772701047E0
2.068967819E1,-1.745190620E0,5.497625470E-2,-1.368297935E-1,1.751409456E0
2.069201032E1,-1.724269152E0,4.856235534E-2,-1.330119967E-1,1.730073583E0
2.069434251E1,-1.704722047E0,4.092676565E-2,-1.304158866E-1,1.710193135E0
2.069667465E1,-1.682578802E0,3.451287001E-2,-1.265980899E-1,1.687687661E0
2.069900683E1,-1.661809921E0,2.443389036E-2,-1.252236813E-1,1.666700393E0
2.070133897E1,-1.642110109E0,1.801999472E-2,-1.201841980E-1,1.646600915E0
2.070367116E1,-1.618897915E0,1.145338640E-2,-1.175880954E-1,1.623203191E0
2.070600329E1,-1.595380306E0,6.261184346E-3,-1.151447073E-1,1.599542381E0
2.070833548E1,-1.575833201E0,1.068982761E-3,-1.125486046E-1,1.579847654E0
2.071066767E1,-1.553689957E0,-4.275931045E-3,-1.099525094E-1,1.557581561E0
2.071299980E1,-1.530325055E0,-8.246437646E-3,-1.061347127E-1,1.534023258E0
2.071533194E1,-1.504364133E0,-1.359135192E-2,-1.059819981E-1,1.508153955E0
2.071766413E1,-1.482220888E0,-1.649287529E-2,-1.047603041E-1,1.486009925E0
2.071999626E1,-1.458855987E0,-2.046338283E-2,-1.009425074E-1,1.462487241E0
2.072232845E1,-1.434116602E0,-2.092151903E-2,-9.834641218E-2,1.437637004E0
2.072466064E1,-1.411973476E0,-2.260134928E-2,-9.834641218E-2,1.415574772E0
2.072699277E1,-1.387234092E0,-2.305948362E-2,-9.452861547E-2,1.390642234E0
2.072932496E1,-1.362494826E0,-2.473931387E-2,-9.437590092E-2,1.365983527E0
2.073165709E1,-1.336533785E0,-2.397575416E-2,-9.437590092E-2,1.340076194E0
2.073398928E1,-1.313016176E0,-2.199050039E-2,-9.177979827E-2,1.316403659E0
2.073632142E1,-1.287055135E0,-2.244863659E-2,-9.040539712E-2,1.290421635E0
2.073865360E1,-1.259872437E0,-2.046338283E-2,-8.796200156E-2,1.263105150E0
2.074098574E1,-1.233911514E0,-1.740914769E-2,-8.658760041E-2,1.237068355E0
2.074331793E1,-1.209019423E0,-1.542389300E-2,-8.536590636E-2,1.212127550E0
2.074565006E1,-1.180615067E0,-1.221694518E-2,-8.276980370E-2,1.183575951E0
2.074798225E1,-1.154501319E0,-6.719320081E-3,-8.276980370E-2,1.157484032E0
2.075031439E1,-1.129762053E0,-2.290677279E-3,-7.895200700E-2,1.132519741E0
2.075264657E1,-1.099830508E0,1.985253533E-3,-7.650861889E-2,1.102490207E0
2.075497871E1,-1.073716760E0,7.635590620E-3,-7.635590434E-2,1.076455390E0
2.075731090E1,-1.047755718E0,1.068982668E-2,-7.513421029E-2,1.050500579E0
2.075964303E1,-1.019045949E0,2.107422985E-2,-7.391251624E-2,1.021940228E0
2.076197522E1,-9.918632507E-1,2.428117767E-2,-7.009471953E-2,9.946333764E-1
2.076430735E1,-9.620844126E-1,2.855710872E-2,-7.009471953E-2,9.650570942E-1
2.076663954E1,-9.347490072E-1,3.527642787E-2,-6.872031838E-2,9.379352936E-1
2.076897168E1,-9.061918855E-1,4.321744293E-2,-6.627693027E-2,9.096395507E-1
2.077130386E1,-8.762603998E-1,4.993676394E-2,-6.368082762E-2,8.799893275E-1
2.077363600E1,-8.464815617E-1,5.558710173E-2,-6.245913357E-2,8.506010249E-1
2.077596819E1,-8.180772066E-1,6.108472496E-2,-5.986303091E-2,8.225358607E-1
2.077830032E1,-7.893673778E-1,6.902574003E-2,-5.864133686E-2,7.945465476E-1
2.078063251E1,-7.583668828E-1,7.696675509E-2,-5.741964281E-2,7.644221515E-1
2.078296465E1,-7.310314775E-1,8.124268800E-2,-5.604523420E-2,7.376641944E-1
2.078529683E1,-7.012526393E-1,8.674030751E-2,-5.604523420E-2,7.088160645E-1
2.078762897E1,-6.728482842E-1,9.101624042E-2,-5.467082933E-2,6.811737438E-1
2.078996116E1,-6.418477297E-1,9.422318637E-2,-5.329642445E-2,6.509124563E-1
2.079229334E1,-6.120689511E-1,1.009425074E-1,-5.329642445E-2,6.226221162E-1
2.079462548E1,-5.859552622E-1,1.039967462E-1,-4.963133857E-2,5.971785012E-1
2.079695767E1,-5.537330508E-1,1.070509851E-1,-4.947862774E-2,5.661522230E-1
2.079928980E1,-5.239542127E-1,1.125486046E-1,-4.810422286E-2,5.380606115E-1
2.080162199E1,-4.918847680E-1,1.156028435E-1,-4.810422286E-2,5.075713336E-1
2.080395412E1,-4.621059597E-1,1.162136942E-1,-4.672981426E-2,4.787809689E-1
2.080628631E1,-4.337015450E-1,1.157555580E-1,-4.657710344E-2,4.512934809E-1
2.080861845E1,-4.052971601E-1,1.175880954E-1,-4.535540938E-2,4.244406453E-1
2.081095064E1,-3.755183518E-1,1.183516532E-1,-4.398100078E-2,3.961760654E-1
2.081328277E1,-3.422271907E-1,1.201841980E-1,-4.260659590E-2,3.652109165E-1
2.081561496E1,-3.138227761E-1,1.171299592E-1,-4.001049697E-2,3.373499696E-1
2.081794709E1,-2.829749882E-1,1.142284349E-1,-3.985778242E-2,3.077525339E-1
2.082027928E1,-2.533488870E-1,1.136175916E-1,-3.848337755E-2,2.803133710E-1
2.082261142E1,-2.249445021E-1,1.107160673E-1,-3.726168349E-2,2.534689520E-1
2.082494360E1,-1.953184158E-1,1.078145429E-1,-3.588727489E-2,2.259671563E-1
2.082727574E1,-1.632489264E-1,1.059819981E-1,-3.329117596E-2,1.974606247E-1
2.082960793E1,-1.337755471E-1,1.004843712E-1,-3.191677108E-2,1.703281719E-1
2.083194006E1,-1.029277667E-1,9.513945878E-2,-2.932066843E-2,1.431968693E-1
2.083427225E1,-7.589777559E-2,8.979454637E-2,-2.794626169E-2,1.208491888E-1
2.083660438E1,-4.504998401E-2,8.322793990E-2,-2.657185495E-2,9.829778489E-2
2.083893657E1,-1.313321572E-2,7.773031294E-2,-2.275406010E-2,8.205016853E-2
2.084126871E1,1.649287529E-2,7.360709459E-2,-2.137965336E-2,7.840350048E-2
2.084360090E1,4.474456236E-2,6.581879407E-2,-1.634016447E-2,8.124771067E-2
2.084593303E1,7.437065244E-2,6.047387794E-2,-1.252236869E-2,9.666898972E-2
2.084826522E1,1.050657257E-1,5.146388337E-2,-9.773556143E-3,1.174004277E-1
2.085059735E1,1.343863904E-1,4.123219103E-2,-5.955760833E-3,1.406956524E-1
2.085292954E1,1.652341783E-1,3.451287001E-2,-2.137965523E-3,1.688136333E-1
2.085526168E1,1.947075576E-1,2.916795574E-2,2.901524538E-3,1.969015527E-1
2.085759387E1,2.217375487E-1,1.664558798E-2,7.941014133E-3,2.225032040E-1
2.085992605E1,2.536543310E-1,8.704573847E-3,1.175880991E-2,2.540758919E-1
2.086225819E1,2.843494117E-1,2.137965523E-3,1.572931744E-2,2.847921528E-1
2.086459038E1,3.113794029E-1,-9.315420873E-3,1.954711229E-2,3.121313813E-1
2.086692251E1,3.407000601E-1,-2.061609551E-2,2.336490713E-2,3.421220152E-1
2.086925470E1,3.715478480E-1,-2.977880463E-2,2.840439789E-2,3.738199973E-1
2.087158683E1,4.022429287E-1,-3.878879920E-2,3.100049868E-2,4.052961579E-1
2.087391902E1,4.303418994E-1,-4.779879749E-2,3.497100621E-2,4.343982582E-1
2.087625116E1,4.598152637E-1,-5.680879578E-2,3.878879920E-2,4.649321316E-1
2.087858334E1,4.880669713E-1,-6.810946763E-2,4.260659590E-2,4.946348048E-1
2.088091548E1,5.175403357E-1,-7.956285775E-2,4.642439261E-2,5.256743018E-1
2.088324767E1,5.470137000E-1,-8.612946421E-2,5.024218559E-2,5.560274722E-1
2.088557980E1,5.764871240E-1,-9.636115283E-2,5.176930502E-2,5.867733266E-1
2.088791199E1,6.059604883E-1,-1.065928489E-1,5.558710173E-2,6.177702443E-1
2.089024413E1,6.329904795E-1,-1.143811494E-1,5.696150661E-2,6.457589393E-1
2.089257631E1,6.610894203E-1,-1.233911440E-1,6.077930331E-2,6.752471546E-1
2.089490845E1,6.905628443E-1,-1.348445266E-1,6.459710002E-2,7.065641327E-1
2.089724786E1,7.200362086E-1,-1.426328421E-1,6.597150117E-2,7.369860978E-1
2.089958000E1,7.484406233E-1,-1.479777545E-1,6.734590977E-2,7.658957200E-1
2.090191219E1,7.742488980E-1,-1.557660550E-1,6.749862432E-2,7.926414601E-1
2.090424432E1,8.037222624E-1,-1.598892659E-1,7.253811508E-2,8.226760180E-1
2.090657651E1,8.319739699E-1,-1.676775664E-1,7.528692484E-2,8.520355474E-1
2.090890864E1,8.603783846E-1,-1.730224788E-1,7.421794534E-2,8.807360821E-1
2.091124083E1,8.874083757E-1,-1.808107942E-1,7.559234649E-2,9.087906093E-1
2.091357297E1,9.156600237E-1,-1.849340051E-1,7.803573459E-2,9.374024969E-1
2.091590516E1,9.440644383E-1,-1.867665499E-1,7.818844914E-2,9.655324135E-1
2.091823729E1,9.712471366E-1,-1.896680743E-1,8.078455180E-2,9.928852514E-1
2.092056948E1,9.984298348E-1,-1.913478971E-1,8.093725890E-2,1.019817137E0
2.092290161E1,1.025459886E0,-1.942494214E-1,8.597674966E-2,1.047231023E0
2.092523380E1,1.053864241E0,-1.936385781E-1,8.353336155E-2,1.074757442E0
2.092756594E1,1.082268596E0,-1.953184158E-1,8.612946421E-2,1.103119613E0
2.092989812E1,1.108229637E0,-1.945548505E-1,8.750387281E-2,1.128574963E0
2.093223031E1,1.134190679E0,-1.974563748E-1,8.887827396E-2,1.154676086E0
2.093456245E1,1.160151601E0,-1.954711229E-1,9.132166207E-2,1.180042517E0
2.093689463E1,1.187334418E0,-1.948602796E-1,9.269607067E-2,1.206783374E0
2.093922677E1,1.213448048E0,-1.904316396E-1,9.269607067E-2,1.231792570E0
2.094155896E1,1.240630746E0,-1.873773932E-1,9.529217333E-2,1.258314561E0
2.094389109E1,1.266744494E0,-1.829487532E-1,9.529217333E-2,1.283429959E0
2.094622328E1,1.292858243E0,-1.772984117E-1,9.788827598E-2,1.308624957E0
2.094855542E1,1.317597508E0,-1.754658818E-1,9.788827598E-2,1.332829166E0
2.095088760E1,1.343558550E0,-1.710372269E-1,1.004843712E-1,1.358123860E0
2.095321974E1,1.368450522E0,-1.653869003E-1,1.017060652E-1,1.382155484E0
2.095555193E1,1.391968250E0,-1.597365588E-1,1.029277667E-1,1.404879177E0
2.095788406E1,1.416860223E0,-1.542389393E-1,1.043021679E-1,1.429042156E0
2.096021625E1,1.440530539E0,-1.473668963E-1,1.055238619E-1,1.451888605E0
