Time,omegax,omegay,omegaz,Absolute (rad/s)
2.734644560E1,3.698069334E0,-2.693836391E-1,3.190149665E-1,3.721566188E0
2.734877784E1,3.694251537E0,-2.753393948E-1,3.153499067E-1,3.717896148E0
2.735111008E1,3.687990427E0,-2.788517773E-1,3.116848171E-1,3.711627558E0
2.735344232E1,3.682950735E0,-2.799207568E-1,3.116848171E-1,3.706700578E0
2.735577456E1,3.679132938E0,-2.848075330E-1,3.092414141E-1,3.703075041E0
2.735810680E1,3.672871828E0,-2.883199155E-1,3.067980409E-1,3.696923164E0
2.736043904E1,3.666763306E0,-2.881672084E-1,3.067980409E-1,3.690842521E0
2.736277128E1,3.659433126E0,-2.855710983E-1,3.029802442E-1,3.683042043E0
2.736510357E1,3.649507046E0,-2.890834510E-1,3.017585576E-1,3.673353937E0
2.736743581E1,3.642024040E0,-2.901524603E-1,2.980934680E-1,3.665704199E0
2.736976804E1,3.633319378E0,-2.887780368E-1,2.956500649E-1,3.656748750E0
2.737210029E1,3.622324228E0,-2.886253297E-1,2.944283783E-1,3.645713300E0
2.737443253E1,3.613772392E0,-2.835858464E-1,2.930539846E-1,3.636709017E0
2.737676476E1,3.602624416E0,-2.822114229E-1,2.906105816E-1,3.625327638E0
2.737909700E1,3.589033127E0,-2.806843221E-1,2.892361879E-1,3.611592453E0
2.738142924E1,3.576816082E0,-2.756448388E-1,2.867927849E-1,3.598866969E0
2.738376148E1,3.564599276E0,-2.718270421E-1,2.854183912E-1,3.586324246E0
2.738609372E1,3.548564434E0,-2.690782249E-1,2.829749882E-1,3.569984241E0
2.738842596E1,3.535125732E0,-2.603736520E-1,2.828222811E-1,3.555966370E0
2.739075820E1,3.521687269E0,-2.553341687E-1,2.802261710E-1,3.542033804E0
2.739309044E1,3.508095741E0,-2.489202619E-1,2.790044844E-1,3.527965494E0
2.739542273E1,3.490992069E0,-2.402156889E-1,2.776300907E-1,3.510243250E0
2.739775497E1,3.473888397E0,-2.338017821E-1,2.750339806E-1,3.492593243E0
2.740008721E1,3.455410242E0,-2.273878902E-1,2.736595869E-1,3.473680291E0
2.740241945E1,3.439528227E0,-2.186833173E-1,2.724378705E-1,3.457224206E0
2.740475169E1,3.421202898E0,-2.098260373E-1,2.698417902E-1,3.438236587E0
2.740708393E1,3.401655674E0,-2.021904439E-1,2.660239935E-1,3.418027365E0
2.740941617E1,3.383330345E0,-1.934858710E-1,2.658712566E-1,3.399271765E0
2.741174841E1,3.363630533E0,-1.846285909E-1,2.632751763E-1,3.378966099E0
2.741408065E1,3.344083309E0,-1.769929975E-1,2.606790662E-1,3.358894651E0
2.741641289E1,3.322092772E0,-1.669140160E-1,2.593046725E-1,3.336375216E0
2.741874518E1,3.301171303E0,-1.568350345E-1,2.567085624E-1,3.314849693E0
2.742107742E1,3.279180765E0,-1.514901221E-1,2.553341687E-1,3.292593398E0
2.742340966E1,3.257190228E0,-1.389677525E-1,2.539597452E-1,3.270029934E0
2.742574190E1,3.233825445E0,-1.325538605E-1,2.525853515E-1,3.246382124E0
2.742807414E1,3.209238768E0,-1.224748790E-1,2.487675399E-1,3.221195252E0
2.743040638E1,3.187248230E0,-1.159082651E-1,2.449497581E-1,3.198747628E0
2.743273862E1,3.161287308E0,-1.094943732E-1,2.423536479E-1,3.172453585E0
2.743507086E1,3.135631800E0,-9.926267713E-2,2.434226274E-1,3.146632237E0
2.743740310E1,3.111045122E0,-9.391776472E-2,2.432699203E-1,3.121954925E0
2.743973534E1,3.082793474E0,-8.612946421E-2,2.382304370E-1,3.093184060E0
2.744206758E1,3.055763483E0,-7.849387079E-2,2.368560284E-1,3.065934202E0
2.744439987E1,3.027359009E0,-7.299624383E-2,2.342599183E-1,3.037286409E0
2.744673211E1,2.999107361E0,-6.887302548E-2,2.341072112E-1,3.009018884E0
2.744906435E1,2.970855713E0,-6.108472496E-2,2.302894145E-1,2.980393971E0
2.745139659E1,2.941229582E0,-5.696150661E-2,2.301367074E-1,2.950769217E0
2.745372883E1,2.912825108E0,-5.405998230E-2,2.287622988E-1,2.922294437E0
2.745606107E1,2.880908489E0,-4.856235534E-2,2.298312783E-1,2.890469589E0
2.745839331E1,2.851129532E0,-4.795150831E-2,2.273878902E-1,2.860584592E0
2.746072555E1,2.821656227E0,-4.382828996E-2,2.260134816E-1,2.831032829E0
2.746305778E1,2.788365126E0,-4.199574888E-2,2.246390730E-1,2.797714501E0
2.746539002E1,2.756142855E0,-4.016320780E-2,2.244863659E-1,2.765561543E0
2.746772226E1,2.725295067E0,-3.848337755E-2,2.218902707E-1,2.734583965E0
2.747005450E1,2.693225622E0,-3.909422457E-2,2.205158621E-1,2.702521019E0
2.747238674E1,2.658560038E0,-3.848337755E-2,2.203631550E-1,2.667954716E0
2.747471904E1,2.624047041E0,-3.894151375E-2,2.177670449E-1,2.633355616E0
2.747705128E1,2.589381456E0,-4.077405483E-2,2.165453583E-1,2.598740222E0
2.747938351E1,2.554715872E0,-4.016320780E-2,2.163926363E-1,2.564178629E0
2.748171575E1,2.520050287E0,-4.321744293E-2,2.137965411E-1,2.529472308E0
2.748404799E1,2.486606598E0,-4.856235534E-2,2.124221325E-1,2.496135781E0
2.748638023E1,2.449497461E0,-5.039490014E-2,2.086043358E-1,2.458880483E0
2.748871247E1,2.411014080E0,-5.573981255E-2,2.073826492E-1,2.420558486E0
2.749104471E1,2.376348495E0,-5.864133686E-2,2.072299272E-1,2.386087849E0
2.749337695E1,2.338017941E0,-6.276455522E-2,2.058555335E-1,2.347901995E0
2.749570919E1,2.300756216E0,-6.810946763E-2,2.057028115E-1,2.310937410E0
2.749804143E1,2.263647318E0,-6.994201243E-2,1.995943487E-1,2.273505876E0
2.750037372E1,2.226538181E0,-7.528692484E-2,1.969982386E-1,2.236503678E0
2.750270596E1,2.186833143E0,-8.063183725E-2,1.931804419E-1,2.196829391E0
2.750503820E1,2.145906448E0,-8.842013776E-2,1.905843467E-1,2.156166737E0
2.750737044E1,2.111240864E0,-9.132166207E-2,1.881409585E-1,2.121573626E0
2.750970268E1,2.069092274E0,-9.666658193E-2,1.843231618E-1,2.079534153E0
2.751203492E1,2.028165579E0,-1.044548824E-1,1.805053651E-1,2.038859638E0
2.751436716E1,1.992125630E0,-1.097997949E-1,1.768402755E-1,2.002971045E0
2.751669940E1,1.951351523E0,-1.114796251E-1,1.718007922E-1,1.962069312E0
2.751903164E1,1.911646485E0,-1.192679256E-1,1.692046970E-1,1.922822756E0
2.752136388E1,1.871941447E0,-1.270562261E-1,1.641651988E-1,1.883416650E0
2.752369612E1,1.832236409E0,-1.324011385E-1,1.592784226E-1,1.843906163E0
2.752602836E1,1.790240645E0,-1.351499557E-1,1.566823274E-1,1.802158825E0
2.752836065E1,1.749313831E0,-1.404948682E-1,1.516428292E-1,1.761486087E0
2.753069289E1,1.708387017E0,-1.446180940E-1,1.453816444E-1,1.720649998E0
2.753302513E1,1.666238666E0,-1.499630064E-1,1.403421611E-1,1.678849641E0
2.753535737E1,1.625464559E0,-1.516428292E-1,1.353026628E-1,1.638120078E0
2.753768961E1,1.582094431E0,-1.568350345E-1,1.314848661E-1,1.595276868E0
2.754002185E1,1.540098667E0,-1.597365588E-1,1.264453828E-1,1.553514759E0
2.754235409E1,1.497950196E0,-1.638597846E-1,1.215586066E-1,1.511780842E0
2.754468633E1,1.454580069E0,-1.655396074E-1,1.175880954E-1,1.468684274E0
2.754701857E1,1.413805962E0,-1.659977436E-1,1.137702987E-1,1.428056802E0
2.754935081E1,1.370588541E0,-1.675248593E-1,1.087308154E-1,1.385063146E0
2.755168304E1,1.325996637E0,-1.704263836E-1,1.049130186E-1,1.341014159E0
2.755401534E1,1.284000993E0,-1.696628332E-1,9.987352788E-2,1.299006831E0
2.755634758E1,1.239561796E0,-1.676775664E-1,9.605573118E-2,1.254534143E0
2.755867982E1,1.196344376E0,-1.679829955E-1,9.223793447E-2,1.211596463E0
2.756101206E1,1.150530815E0,-1.672194302E-1,8.842013776E-2,1.165976679E0
2.756334430E1,1.106091619E0,-1.652341783E-1,8.582404256E-2,1.121653587E0
2.756567654E1,1.064248681E0,-1.608055383E-1,8.185353130E-2,1.079436741E0
2.756800878E1,1.018435121E0,-1.598892659E-1,7.925742865E-2,1.033951842E0
2.757034101E1,9.741486907E-1,-1.554606259E-1,7.666133344E-2,9.894496641E-1
2.757267325E1,9.309312105E-1,-1.510319859E-1,7.391251624E-2,9.459950526E-1
2.757500549E1,8.852704167E-1,-1.466033459E-1,7.131642103E-2,9.001568106E-1
2.757733773E1,8.371661901E-1,-1.420219839E-1,6.994201243E-2,8.520031449E-1
2.757966997E1,7.941014171E-1,-1.365243644E-1,6.597150117E-2,8.084480204E-1
2.758200221E1,7.496622801E-1,-1.308740228E-1,6.337540597E-2,7.636347203E-1
2.758433445E1,7.041541934E-1,-1.250709742E-1,6.306997687E-2,7.179510420E-1
2.758666674E1,6.572716236E-1,-1.169772521E-1,5.925218388E-2,6.702242058E-1
2.758899898E1,6.129852533E-1,-1.076618284E-1,5.528167635E-2,6.248184167E-1
2.759133122E1,5.674771070E-1,-9.956810623E-2,5.390727147E-2,5.786623097E-1
2.759366346E1,5.218162537E-1,-9.269607067E-2,5.360184610E-2,5.326893297E-1
2.759599570E1,4.750864506E-1,-8.093725890E-2,5.085303262E-2,4.846070638E-1
2.759832794E1,4.320217371E-1,-7.162184268E-2,4.581354558E-2,4.403082450E-1
2.760066018E1,3.852919042E-1,-6.230641901E-2,4.306473210E-2,3.926659044E-1
2.760299242E1,3.397837877E-1,-5.421269313E-2,4.046862945E-2,3.464530971E-1
2.760532466E1,2.954973578E-1,-4.367557913E-2,3.771981969E-2,3.010797727E-1
2.760765690E1,2.487675399E-1,-3.558185324E-2,3.390202299E-2,2.535758355E-1
2.760998919E1,2.031067163E-1,-2.626643144E-2,3.359659761E-2,2.075355270E-1
2.761232143E1,1.575985998E-1,-1.450762246E-2,2.840439789E-2,1.607936553E-1
2.761465367E1,1.120904684E-1,-2.901524538E-3,2.458660305E-2,1.147919553E-1
2.761698591E1,6.780404598E-2,6.413896102E-3,2.183778957E-2,7.152213480E-2
2.761931815E1,2.229592577E-2,1.572931744E-2,1.664558798E-2,3.196240498E-2
2.762165039E1,-2.336490713E-2,2.382304333E-2,1.282779220E-2,3.574924519E-2
2.762398263E1,-6.887302548E-2,3.313846514E-2,1.007897966E-2,7.709239483E-2
2.762631487E1,-1.131594554E-1,4.123219103E-2,7.482878864E-3,1.206695877E-1
2.762864711E1,-1.586675793E-1,5.054761097E-2,1.068982761E-3,1.665280890E-1
2.763097935E1,-2.043284029E-1,5.864133686E-2,-2.748812549E-3,2.125945874E-1
2.763331159E1,-2.486148328E-1,6.673506647E-2,-5.497625098E-3,2.574745192E-1
2.763564388E1,-2.929012477E-1,7.482878864E-2,-7.024743594E-3,3.023902041E-1
2.763797612E1,-3.371876776E-1,8.292251825E-2,-1.450762246E-2,3.475372571E-1
2.764030836E1,-3.828485310E-1,8.979454637E-2,-1.847812906E-2,3.936718170E-1
2.764264060E1,-4.283566475E-1,9.544488788E-2,-2.107422985E-2,4.393668937E-1
2.764497284E1,-4.740174711E-1,9.987352788E-2,-2.244863659E-2,4.849445595E-1
2.764730508E1,-5.196782947E-1,1.067455560E-1,-2.764083818E-2,5.312477384E-1
2.764963732E1,-5.665608048E-1,1.125486046E-1,-3.145863488E-2,5.784876660E-1
2.765196956E1,-6.132906675E-1,1.169772521E-1,-3.420744836E-2,6.252833517E-1
2.765430180E1,-6.578825116E-1,1.189625040E-1,-3.802524135E-2,6.696322837E-1
2.765663404E1,-7.033905983E-1,1.223221645E-1,-4.062134400E-2,7.151021880E-1
2.765896628E1,-7.492041588E-1,1.243074164E-1,-4.321744293E-2,7.606753267E-1
2.766129851E1,-7.948650122E-1,1.262926757E-1,-4.596625641E-2,8.061470860E-1
2.766363081E1,-8.393041492E-1,1.272089481E-1,-4.978405312E-2,8.503481776E-1
2.766596304E1,-8.837432861E-1,1.279724985E-1,-5.115845799E-2,8.944251472E-1
2.766829529E1,-9.295567870E-1,1.276670843E-1,-5.375456065E-2,9.398213966E-1
2.767062752E1,-9.765920639E-1,1.261399537E-1,-5.635065958E-2,9.863157426E-1
2.767295976E1,-1.019809484E0,1.269035190E-1,-6.276455522E-2,1.029589859E0
2.767529200E1,-1.065623045E0,1.227803007E-1,-6.520794332E-2,1.074653224E0
2.767762424E1,-1.108840466E0,1.224748790E-1,-6.795676053E-2,1.117651733E0
2.767995648E1,-1.154654026E0,1.195733473E-1,-7.299624383E-2,1.163121729E0
2.768228872E1,-1.199245930E0,1.168245375E-1,-7.559234649E-2,1.207291587E0
2.768462096E1,-1.243685007E0,1.127013192E-1,-7.941014320E-2,1.251303303E0
2.768695320E1,-1.288276911E0,1.099525094E-1,-8.322793990E-2,1.295636463E0
2.768928544E1,-1.329203606E0,1.033858955E-1,-8.933641016E-2,1.336208016E0
2.769161773E1,-1.373795509E0,1.006370857E-1,-9.071081877E-2,1.380460205E0
2.769394997E1,-1.415943980E0,9.529217333E-2,-9.819369763E-2,1.422539966E0
2.769628221E1,-1.459314108E0,9.116895497E-2,-1.020114943E-1,1.465713406E0
2.769861445E1,-1.498866439E0,8.582404256E-2,-1.058292910E-1,1.505046912E0
2.770094669E1,-1.543611050E0,7.818844914E-2,-1.108687744E-1,1.549561354E0
2.770327893E1,-1.585606813E0,7.421794534E-2,-1.133121699E-1,1.591382078E0
2.770561117E1,-1.625311852E0,6.765133142E-2,-1.207950488E-1,1.631197953E0
2.770794341E1,-1.667460322E0,6.230641901E-2,-1.233911440E-1,1.673180023E0
2.771027565E1,-1.708387017E0,5.940489471E-2,-1.320957243E-1,1.714515798E0
2.771260789E1,-1.751757264E0,5.405998230E-2,-1.359135211E-1,1.757853373E0
2.771494013E1,-1.790087938E0,4.749337584E-2,-1.408002973E-1,1.796244741E0
2.771727237E1,-1.829792976E0,4.107947648E-2,-1.446180940E-1,1.835958674E0
2.771960466E1,-1.869498014E0,3.573456407E-2,-1.496575773E-1,1.875819068E0
2.772193690E1,-1.909203053E0,3.038965166E-2,-1.534753740E-1,1.915602912E0
2.772426914E1,-1.951351523E0,2.382304333E-2,-1.571404636E-1,1.957813431E0
2.772660138E1,-1.990903974E0,2.092151903E-2,-1.597365588E-1,1.997411352E0
2.772893362E1,-2.029387236E0,1.435491070E-2,-1.647760421E-1,2.036116342E0
2.773126586E1,-2.068939686E0,1.145338640E-2,-1.673721522E-1,2.075730243E0
2.773359810E1,-2.107270241E0,8.551862091E-3,-1.711899489E-1,2.114229647E0
2.773593034E1,-2.145753622E0,4.428642802E-3,-1.736333370E-1,2.152771877E0
2.773826258E1,-2.182862759E0,2.596100792E-3,-1.786728203E-1,2.190164501E0
2.774059482E1,-2.222414970E0,-3.054236295E-4,-1.788255423E-1,2.229597939E0
2.774292706E1,-2.260745764E0,-1.985253533E-3,-1.801999360E-1,2.267916966E0
2.774525930E1,-2.297854662E0,-2.596100792E-3,-1.827960461E-1,2.305115438E0
2.774759159E1,-2.335116386E0,-5.497625098E-3,-1.829487532E-1,2.342278593E0
2.774992383E1,-2.372072697E0,-5.955760833E-3,-1.855448484E-1,2.379325795E0
2.775225607E1,-2.410403252E0,-6.566607859E-3,-1.881409585E-1,2.417743571E0
2.775458831E1,-2.447512150E0,-5.803049076E-3,-1.882936656E-1,2.454751292E0
2.775692055E1,-2.483399630E0,-3.970507067E-3,-1.896680743E-1,2.490635153E0
2.775925278E1,-2.516690731E0,-2.137965523E-3,-1.910424829E-1,2.523932257E0
2.776158503E1,-2.553647041E0,9.162708884E-4,-1.924168915E-1,2.560886236E0
2.776391726E1,-2.588312626E0,1.527118147E-3,-1.937913001E-1,2.595557676E0
2.776624950E1,-2.620229244E0,7.024743594E-3,-1.951656938E-1,2.627496962E0
2.776858174E1,-2.654742241E0,1.007897966E-2,-1.965401024E-1,2.662026665E0
2.777091398E1,-2.688033342E0,1.679829881E-2,-1.979145110E-1,2.695361866E0
2.777324622E1,-2.721324444E0,2.336490713E-2,-2.005106062E-1,2.728801413E0
2.777557846E1,-2.750797987E0,2.641914412E-2,-2.043284029E-1,2.758502788E0
2.777791075E1,-2.782867432E0,3.054236248E-2,-2.057028115E-1,2.790626744E0
2.778024299E1,-2.814936876E0,3.848337755E-2,-2.070772201E-1,2.822805619E0
2.778257523E1,-2.844410181E0,4.749337584E-2,-2.096733153E-1,2.852523058E0
2.778490747E1,-2.875105381E0,5.283828825E-2,-2.098260373E-1,2.883235995E0
2.778723971E1,-2.902135372E0,6.062658876E-2,-2.148655206E-1,2.910709964E0
2.778957195E1,-2.930387020E0,6.963659078E-2,-2.151709497E-1,2.939101203E0
2.779190419E1,-2.958638668E0,7.498150319E-2,-2.189887464E-1,2.967679407E0
2.779423643E1,-2.988264799E0,8.276980370E-2,-2.228065431E-1,2.997702471E0
2.779656867E1,-3.015141964E0,9.422318637E-2,-2.254026383E-1,3.025023210E0
2.779890096E1,-3.042171955E0,1.020114943E-1,-2.267770469E-1,3.052317870E0
2.780123320E1,-3.066758633E0,1.096470803E-1,-2.330382317E-1,3.077553868E0
2.780356544E1,-3.091192484E0,1.185043678E-1,-2.356343269E-1,3.102424503E0
2.780589768E1,-3.117000818E0,1.287360638E-1,-2.370087355E-1,3.128648305E0
2.780822992E1,-3.144030809E0,1.377460510E-1,-2.383831441E-1,3.156062456E0
2.781056216E1,-3.167395830E0,1.429382563E-1,-2.422009408E-1,3.179856756E0
2.781289440E1,-3.188164473E0,1.542389393E-1,-2.435753495E-1,3.201173426E0
2.781522664E1,-3.212751150E0,1.595838517E-1,-2.473931462E-1,3.226211451E0
2.781755888E1,-3.235963345E0,1.708845198E-1,-2.487675399E-1,3.250007012E0
2.781989112E1,-3.259328365E0,1.797417998E-1,-2.525853515E-1,3.274038465E0
2.782222336E1,-3.280097008E0,1.885990947E-1,-2.539597452E-1,3.295315091E0
2.782455560E1,-3.301018476E0,1.927223057E-1,-2.565558553E-1,3.316577419E0
2.782688784E1,-3.321787357E0,2.014268786E-1,-2.603736520E-1,3.338059088E0
2.782922013E1,-3.342708826E0,2.067717910E-1,-2.605263591E-1,3.359215809E0
2.783155237E1,-3.362408638E0,2.144073844E-1,-2.629697323E-1,3.379484496E0
2.783388461E1,-3.380734205E0,2.208212912E-1,-2.643441558E-1,3.398235372E0
2.783621685E1,-3.399212360E0,2.270824611E-1,-2.644968629E-1,3.417041075E0
2.783854909E1,-3.418759346E0,2.334963679E-1,-2.683146596E-1,3.437212355E0
2.784088133E1,-3.437390327E0,2.350234836E-1,-2.707580328E-1,3.456037936E0
2.784321357E1,-3.453272343E0,2.402156889E-1,-2.733541429E-1,3.472393402E0
2.784554581E1,-3.471750498E0,2.405211031E-1,-2.745758295E-1,3.490887252E0
2.784787804E1,-3.485341787E0,2.457133085E-1,-2.759502530E-1,3.504872458E0
2.785021029E1,-3.501376390E0,2.483094037E-1,-2.773246467E-1,3.521108227E0
2.785254252E1,-3.516036749E0,2.510582209E-1,-2.797680497E-1,3.536073361E0
2.785487476E1,-3.529628277E0,2.501419485E-1,-2.822114229E-1,3.549716898E0
2.785720706E1,-3.544594049E0,2.490729690E-1,-2.860292196E-1,3.564827771E0
2.785953930E1,-3.555589199E0,2.493783981E-1,-2.884726226E-1,3.575978271E0
2.786187154E1,-3.568111658E0,2.470877171E-1,-2.909159958E-1,3.588468373E0
2.786420378E1,-3.579259396E0,2.461714447E-1,-2.933593988E-1,3.599688589E0
2.786653601E1,-3.592850924E0,2.426590770E-1,-2.971771955E-1,3.613277663E0
2.786886825E1,-3.600333691E0,2.440334857E-1,-2.996205688E-1,3.621011946E0
2.787120049E1,-3.610260010E0,2.382304370E-1,-3.045073450E-1,3.630902891E0
2.787353273E1,-3.620186329E0,2.359397560E-1,-3.069507480E-1,3.640828942E0
2.787586497E1,-3.628890753E0,2.312056869E-1,-3.093941510E-1,3.649387470E0
2.787819721E1,-3.636526346E0,2.264716178E-1,-3.118375242E-1,3.656891563E0
2.788052945E1,-3.642787695E0,2.205158621E-1,-3.167243004E-1,3.663173995E0
2.788286169E1,-3.649048805E0,2.157817930E-1,-3.191677034E-1,3.669330591E0
2.788519393E1,-3.655309916E0,2.098260373E-1,-3.216110766E-1,3.675425313E0
2.788752622E1,-3.659127712E0,2.038702667E-1,-3.239017725E-1,3.679088346E0
2.788985846E1,-3.665541649E0,1.979145110E-1,-3.251234591E-1,3.685250466E0
2.789219070E1,-3.669359446E0,1.919587553E-1,-3.287885487E-1,3.689057985E0
2.789452294E1,-3.673177242E0,1.835595965E-1,-3.287885487E-1,3.692428346E0
2.789685518E1,-3.675773382E0,1.774511337E-1,-3.300102353E-1,3.694821459E0
2.789918742E1,-3.677147865E0,1.702736765E-1,-3.323009014E-1,3.696056471E0
2.790151966E1,-3.679896593E0,1.618745178E-1,-3.335226178E-1,3.698523980E0
2.790385190E1,-3.679896593E0,1.557660550E-1,-3.335226178E-1,3.698261664E0
2.790618414E1,-3.681423664E0,1.485885978E-1,-3.321481943E-1,3.699362268E0
2.790851638E1,-3.680354834E0,1.412584335E-1,-3.297048211E-1,3.697792709E0
2.791084862E1,-3.677911282E0,1.351499557E-1,-3.284831047E-1,3.695023417E0
2.791318091E1,-3.678064108E0,1.302631795E-1,-3.271087110E-1,3.694878102E0
2.791551315E1,-3.675773382E0,1.230857223E-1,-3.271087110E-1,3.692351576E0
2.791784539E1,-3.673330069E0,1.169772521E-1,-3.271087110E-1,3.689720529E0
2.792017763E1,-3.671039343E0,1.120904684E-1,-3.232909143E-1,3.686951470E0
2.792250987E1,-3.668596029E0,1.059819981E-1,-3.196258247E-1,3.684018143E0
2.792484211E1,-3.662640095E0,1.009425074E-1,-3.184041381E-1,3.677839454E0
2.792717435E1,-3.657753468E0,9.605573118E-2,-3.145863414E-1,3.672512995E0
2.792950659E1,-3.650423288E0,9.239064902E-2,-3.096995652E-1,3.664701903E0
2.793183883E1,-3.643093109E0,8.857285231E-2,-3.084778786E-1,3.657202640E0
2.793417107E1,-3.635762930E0,8.353336155E-2,-3.071034551E-1,3.649666072E0
2.793650331E1,-3.628432751E0,7.986827940E-2,-3.034383655E-1,3.641974466E0
2.793883555E1,-3.618659258E0,7.605048269E-2,-3.020639718E-1,3.632040906E0
2.794116784E1,-3.610107183E0,7.345438004E-2,-2.983988822E-1,3.623163164E0
2.794350008E1,-3.600181103E0,7.330167294E-2,-2.935121059E-1,3.612869561E0
2.794583232E1,-3.589033127E0,7.070557028E-2,-2.921377122E-1,3.601597216E0
2.794816456E1,-3.575441837E0,7.040014863E-2,-2.884726226E-1,3.587750962E0
2.795049680E1,-3.565668106E0,6.902574003E-2,-2.872509360E-1,3.577885786E0
2.795282904E1,-3.553298473E0,6.887302548E-2,-2.858765125E-1,3.565445122E0
2.795516128E1,-3.539707184E0,7.101099193E-2,-2.834331393E-1,3.551746592E0
2.795749351E1,-3.527337551E0,7.192726433E-2,-2.809897363E-1,3.539242710E0
2.795982575E1,-3.512371778E0,7.177454978E-2,-2.820587158E-1,3.524409768E0
2.796215799E1,-3.495115280E0,7.375980914E-2,-2.808370292E-1,3.507155652E0
2.796449023E1,-3.478927851E0,7.589777559E-2,-2.771719396E-1,3.490776955E0
2.796682247E1,-3.461671352E0,7.925742865E-2,-2.771719396E-1,3.473654355E0
2.796915476E1,-3.445483923E0,8.017370105E-2,-2.757975459E-1,3.457434247E0
2.797148700E1,-3.429449320E0,8.231166750E-2,-2.757975459E-1,3.441505795E0
2.797381924E1,-3.409596682E0,8.551861346E-2,-2.768665254E-1,3.421888081E0
2.797615148E1,-3.392187595E0,8.887827396E-2,-2.744231224E-1,3.404430067E0
2.797848372E1,-3.370960712E0,9.697200358E-2,-2.707580328E-1,3.383207000E0
2.798081596E1,-3.352482557E0,1.003316641E-1,-2.695363462E-1,3.364796514E0
2.798314820E1,-3.331255436E0,1.059819981E-1,-2.706053257E-1,3.343908223E0
2.798548044E1,-3.310181379E0,1.091889441E-1,-2.706053257E-1,3.323018241E0
2.798781268E1,-3.289107084E0,1.160609797E-1,-2.693836391E-1,3.302160370E0
2.799014492E1,-3.265436649E0,1.229330078E-1,-2.681619525E-1,3.278734492E0
2.799247716E1,-3.243140697E0,1.273616552E-1,-2.655658424E-1,3.256487032E0
2.799480945E1,-3.219470501E0,1.305686086E-1,-2.643441558E-1,3.232942360E0
2.799714169E1,-3.194578409E0,1.397313178E-1,-2.643441558E-1,3.208540772E0
2.799947393E1,-3.169839144E0,1.453816444E-1,-2.605263591E-1,3.183848301E0
2.800180617E1,-3.144947052E0,1.510319859E-1,-2.605263591E-1,3.159331671E0
2.800413841E1,-3.120207787E0,1.553079188E-1,-2.579302490E-1,3.134700176E0
2.800647065E1,-3.091497898E0,1.656923145E-1,-2.554868758E-1,3.106458875E0
2.800880289E1,-3.066758633E0,1.701209545E-1,-2.554868758E-1,3.082080984E0
2.801113513E1,-3.039423227E0,1.756185889E-1,-2.541124523E-1,3.055079145E0
2.801346737E1,-3.012087822E0,1.812689304E-1,-2.516690791E-1,3.028014002E0
2.801579961E1,-2.984752417E0,1.904316396E-1,-2.504473627E-1,3.001288903E0
2.801813185E1,-2.954820871E0,1.971509457E-1,-2.478512824E-1,2.971744460E0
2.802046409E1,-2.926416397E0,1.979145110E-1,-2.464768738E-1,2.943439133E0
2.802279638E1,-2.896637678E0,2.058555335E-1,-2.440334857E-1,2.914178903E0
2.802512862E1,-2.866858959E0,2.101314515E-1,-2.415900975E-1,2.884683916E0
2.802746086E1,-2.834636688E0,2.154763639E-1,-2.414373755E-1,2.853048759E0
2.802979310E1,-2.803636312E0,2.174616307E-1,-2.363978922E-1,2.821976275E0
2.803212534E1,-2.773857355E0,2.241809368E-1,-2.351761907E-1,2.792821075E0
2.803445758E1,-2.743009567E0,2.247917950E-1,-2.313583940E-1,2.761912298E0
2.803678982E1,-2.708343983E0,2.266243398E-1,-2.324273884E-1,2.727729497E0
2.803912206E1,-2.676121950E0,2.296785712E-1,-2.287622988E-1,2.695684167E0
2.804145430E1,-2.642678022E0,2.313583940E-1,-2.261662036E-1,2.662409621E0
2.804378654E1,-2.610608578E0,2.331909388E-1,-2.247917950E-1,2.630624738E0
2.804611878E1,-2.574721098E0,2.325800955E-1,-2.234173864E-1,2.594840566E0
2.804845101E1,-2.542499065E0,2.331909388E-1,-2.208212912E-1,2.562702003E0
2.805078331E1,-2.509207726E0,2.313583940E-1,-2.182251811E-1,2.529282971E0
2.805311554E1,-2.470877171E0,2.307475507E-1,-2.168507725E-1,2.491084640E0
2.805544779E1,-2.436364174E0,2.276933193E-1,-2.130329758E-1,2.456236488E0
2.805778003E1,-2.400629759E0,2.269297540E-1,-2.104368806E-1,2.420496650E0
2.806011226E1,-2.363520861E0,2.238755226E-1,-2.090624720E-1,2.383287273E0
2.806244450E1,-2.330382347E0,2.183778882E-1,-2.076880634E-1,2.349788313E0
2.806477674E1,-2.293273211E0,2.153236568E-1,-2.026485801E-1,2.312257067E0
2.806710898E1,-2.256317139E0,2.122694254E-1,-2.024958730E-1,2.275308752E0
2.806944122E1,-2.218139172E0,2.055501044E-1,-1.998997629E-1,2.236593871E0
2.807177346E1,-2.181182861E0,1.998997629E-1,-1.973036677E-1,2.199192426E0
2.807410570E1,-2.143004894E0,1.956238300E-1,-1.969982386E-1,2.160913456E0
2.807643799E1,-2.107270241E0,1.864611208E-1,-1.931804419E-1,2.124305604E0
2.807877023E1,-2.067870617E0,1.797417998E-1,-1.905843467E-1,2.084398809E0
2.808110247E1,-2.028470993E0,1.716480851E-1,-1.890572309E-1,2.044480440E0
2.808343471E1,-1.990293026E0,1.637070626E-1,-1.840177327E-1,2.005474721E0
2.808576695E1,-1.953489542E0,1.569877416E-1,-1.814216375E-1,1.968166749E0
